Date,Open,High,Low,Close,Volume,Symbol
2013-02-26,18.102501,18.200001,17.9825,18.067499,24193200,NEE
2013-02-27,17.860001,17.9925,17.855,17.985001,8867600,NEE
2013-02-28,17.969999,18.0875,17.942499,17.967501,8419200,NEE
2013-03-01,17.9625,18.092501,17.877501,18.09,8204800,NEE
2013-03-04,18.057501,18.440001,18.047501,18.397499,8561600,NEE
2013-03-05,18.467501,18.5525,18.415001,18.469999,7860800,NEE
2013-03-06,18.487499,18.557501,18.459999,18.5425,5637600,NEE
2013-03-07,18.540001,18.6075,18.455,18.485001,6490800,NEE
2013-03-08,18.5375,18.5725,18.4025,18.540001,7157600,NEE
2013-03-11,18.5,18.6,18.495001,18.545,6153600,NEE
2013-03-12,18.565001,18.6,18.030001,18.275,15050800,NEE
2013-03-13,18.290001,18.4625,18.1675,18.4375,10440000,NEE
2013-03-14,18.33,18.512501,18.3125,18.502501,9305200,NEE
2013-03-15,18.4175,18.635,18.407499,18.6175,11396000,NEE
2013-03-18,18.5425,18.612499,18.49,18.530001,6387600,NEE
2013-03-19,18.6975,18.842501,18.684999,18.780001,8894800,NEE
2013-03-20,18.8375,18.952499,18.717501,18.924999,7146800,NEE
2013-03-21,18.875,18.987499,18.827499,18.897499,7396000,NEE
2013-03-22,18.91,19.0625,18.860001,19.0425,6961600,NEE
2013-03-25,19.105,19.237499,18.985001,19.045,8459200,NEE
2013-03-26,19.0875,19.299999,19.07,19.2925,11928400,NEE
2013-03-27,19.1975,19.3375,19.1875,19.219999,9016800,NEE
2013-03-28,19.252501,19.4475,19.245001,19.42,6766800,NEE
2013-04-01,19.4025,19.42,19.309999,19.370001,3980400,NEE
2013-04-02,19.424999,19.555,19.42,19.540001,5494400,NEE
2013-04-03,19.7675,19.8125,19.545,19.58,8312800,NEE
2013-04-04,19.627501,19.852501,19.602501,19.807501,7539200,NEE
2013-04-05,19.629999,19.907499,19.629999,19.885,6568000,NEE
2013-04-08,19.862499,19.9925,19.692499,19.985001,5860000,NEE
2013-04-09,19.9475,19.987499,19.782499,19.797501,5518800,NEE
2013-04-10,19.805,20.0175,19.805,19.965,5298000,NEE
2013-04-11,20.0,20.0625,19.889999,19.959999,6917200,NEE
2013-04-12,19.924999,20.02,19.7925,19.872499,9233200,NEE
2013-04-15,19.8475,20.055,19.735001,19.737499,8174400,NEE
2013-04-16,19.782499,19.9575,19.674999,19.9275,5821200,NEE
2013-04-17,19.875,19.8825,19.637501,19.754999,6042000,NEE
2013-04-18,19.809999,19.872499,19.6525,19.7125,7192000,NEE
2013-04-19,19.772499,20.030001,19.7425,20.02,6564400,NEE
2013-04-22,20.0,20.07,19.8575,19.977501,4316400,NEE
2013-04-23,20.025,20.110001,19.9175,20.0275,5936400,NEE
2013-04-24,20.067499,20.245001,19.952499,20.139999,5661200,NEE
2013-04-25,20.139999,20.202499,20.0275,20.110001,4596400,NEE
2013-04-26,20.1,20.219999,20.059999,20.135,3686400,NEE
2013-04-29,20.18,20.3375,20.057501,20.315001,4917600,NEE
2013-04-30,20.5075,20.6625,20.395,20.5075,8491200,NEE
2013-05-01,20.4125,20.5,20.285,20.3325,6495600,NEE
2013-05-02,20.3025,20.465,20.2675,20.432501,4559600,NEE
2013-05-03,20.512501,20.549999,20.3825,20.4375,5126000,NEE
2013-05-06,20.4,20.459999,20.15,20.15,4433200,NEE
2013-05-07,20.195,20.43,20.172501,20.43,5372000,NEE
2013-05-08,20.385,20.469999,20.147499,20.235001,7014800,NEE
2013-05-09,20.227501,20.275,19.9,19.959999,7876000,NEE
2013-05-10,19.965,20.0175,19.805,20.0,7326400,NEE
2013-05-13,19.9375,19.985001,19.809999,19.905001,5117200,NEE
2013-05-14,19.93,20.129999,19.855,20.047501,4810000,NEE
2013-05-15,20.0625,20.4275,20.032499,20.290001,5866400,NEE
2013-05-16,20.225,20.299999,20.08,20.1075,4645200,NEE
2013-05-17,20.1425,20.280001,20.07,20.275,5342000,NEE
2013-05-20,20.252501,20.285,19.9925,20.059999,5323600,NEE
2013-05-21,20.065001,20.205,19.9275,20.122499,5492400,NEE
2013-05-22,20.0975,20.2875,19.6875,19.790001,7219200,NEE
2013-05-23,19.655001,19.655001,19.125,19.555,8248800,NEE
2013-05-24,19.475,19.5,19.219999,19.325001,7350800,NEE
2013-05-28,19.395,19.4025,19.15,19.254999,8181600,NEE
2013-05-29,19.155001,19.1775,18.715,18.93,10084800,NEE
2013-05-30,18.889999,19.237499,18.780001,18.9275,7850400,NEE
2013-05-31,18.852501,19.282499,18.8325,18.905001,10287200,NEE
2013-06-03,18.915001,19.219999,18.695,19.07,8764800,NEE
2013-06-04,19.035,19.1775,18.997499,19.122499,9123200,NEE
2013-06-05,19.0625,19.09,18.91,18.997499,6137600,NEE
2013-06-06,18.9925,19.3475,18.9475,19.3475,11546400,NEE
2013-06-07,19.502501,19.7075,19.3825,19.700001,13048400,NEE
2013-06-10,19.682501,19.85,19.6,19.67,12840800,NEE
2013-06-11,19.525,19.780001,19.467501,19.717501,11426000,NEE
2013-06-12,19.8125,19.860001,19.405001,19.4375,6787600,NEE
2013-06-13,19.465,19.827499,19.397499,19.782499,6768400,NEE
2013-06-14,19.795,20.0825,19.7875,19.932501,9051200,NEE
2013-06-17,20.0975,20.24,20.0525,20.165001,9203600,NEE
2013-06-18,20.215,20.424999,20.18,20.397499,7748000,NEE
2013-06-19,20.35,20.445,20.047501,20.047501,7854000,NEE
2013-06-20,19.8925,19.897499,19.299999,19.3325,10064000,NEE
2013-06-21,19.487499,19.690001,19.227501,19.5825,12692000,NEE
2013-06-24,19.459999,19.7675,19.3025,19.594999,6763200,NEE
2013-06-25,19.737499,19.842501,19.530001,19.75,6478400,NEE
2013-06-26,19.9,20.1175,19.877501,19.959999,6674800,NEE
2013-06-27,20.055,20.237499,19.98,20.105,5000000,NEE
2013-06-28,20.365,20.442499,20.045,20.370001,10970400,NEE
2013-07-01,20.469999,20.487499,19.987499,20.057501,10427600,NEE
2013-07-02,20.057501,20.25,20.004999,20.084999,7936400,NEE
2013-07-03,19.9825,20.105,19.93,20.030001,2791200,NEE
2013-07-05,20.0425,20.077499,19.76,19.9825,4780000,NEE
2013-07-08,20.002501,20.275,19.950001,20.165001,7979600,NEE
2013-07-09,20.254999,20.42,20.1625,20.3375,6248000,NEE
2013-07-10,20.295,20.4825,20.215,20.407499,4185200,NEE
2013-07-11,20.57,20.85,20.565001,20.807501,6942400,NEE
2013-07-12,20.799999,21.035,20.700001,21.002501,5784000,NEE
2013-07-15,20.93,21.469999,20.915001,21.360001,8212000,NEE
2013-07-16,21.377501,21.4125,21.1175,21.24,10526400,NEE
2013-07-17,21.362499,21.4125,21.1525,21.202499,7074800,NEE
2013-07-18,21.264999,21.422501,21.2075,21.3575,5822000,NEE
2013-07-19,21.3825,21.455,21.219999,21.24,7274800,NEE
2013-07-22,21.2575,21.342501,21.200001,21.219999,4962000,NEE
2013-07-23,21.2575,21.352501,21.155001,21.200001,10316000,NEE
2013-07-24,21.190001,21.2125,20.91,20.940001,8738000,NEE
2013-07-25,20.9025,21.055,20.895,21.02,7286800,NEE
2013-07-26,20.8125,21.002501,20.74,20.987499,5994000,NEE
2013-07-29,21.025,21.422501,21.012501,21.1975,11703600,NEE
2013-07-30,21.9125,21.9125,21.252501,21.620001,9713600,NEE
2013-07-31,21.655001,21.780001,21.379999,21.6525,11404800,NEE
2013-08-01,21.754999,22.0975,21.754999,22.0725,11642400,NEE
2013-08-02,22.025,22.047501,21.870001,21.985001,7118400,NEE
2013-08-05,21.952499,21.952499,21.75,21.77,4948400,NEE
2013-08-06,21.8025,21.877501,21.67,21.705,8517600,NEE
2013-08-07,21.7875,21.8225,21.602501,21.690001,7034400,NEE
2013-08-08,21.709999,21.775,21.592501,21.657499,5855200,NEE
2013-08-09,21.639999,21.719999,21.485001,21.565001,4534800,NEE
2013-08-12,21.5,21.535,21.317499,21.397499,3780800,NEE
2013-08-13,21.434999,21.452499,21.2425,21.275,4096400,NEE
2013-08-14,21.2325,21.307501,21.004999,21.105,5932400,NEE
2013-08-15,20.98,20.98,20.709999,20.75,5862800,NEE
2013-08-16,20.780001,20.82,20.360001,20.5375,10182000,NEE
2013-08-19,20.5,20.625,20.33,20.385,4343200,NEE
2013-08-20,20.405001,20.752501,20.352501,20.547501,5474800,NEE
2013-08-21,20.467501,20.4925,20.08,20.195,8494800,NEE
2013-08-22,20.24,20.307501,20.094999,20.2425,5746400,NEE
2013-08-23,20.25,20.42,20.16,20.352501,2948800,NEE
2013-08-26,20.344999,20.360001,20.1325,20.139999,4568000,NEE
2013-08-27,20.012501,20.370001,19.934999,20.272499,9257600,NEE
2013-08-28,20.16,20.372499,19.9375,20.27,10868000,NEE
2013-08-29,20.26,20.2775,20.07,20.139999,5517200,NEE
2013-08-30,20.15,20.247499,19.987499,20.09,4584400,NEE
2013-09-03,20.2675,20.280001,19.8575,19.942499,5661600,NEE
2013-09-04,19.91,20.0825,19.780001,20.025,4672400,NEE
2013-09-05,20.0825,20.195,19.955,19.99,9409200,NEE
2013-09-06,20.049999,20.205,19.977501,20.002501,10634000,NEE
2013-09-09,20.025,20.075001,19.9625,20.057501,6589200,NEE
2013-09-10,20.139999,20.1675,20.0375,20.1525,4953600,NEE
2013-09-11,20.137501,20.137501,19.7075,19.9025,12500000,NEE
2013-09-12,19.945,20.002501,19.73,19.817499,8762000,NEE
2013-09-13,19.8925,19.9475,19.77,19.805,5864000,NEE
2013-09-16,20.065001,20.182501,19.725,19.7925,13087200,NEE
2013-09-17,19.7925,19.879999,19.7075,19.75,8370000,NEE
2013-09-18,19.7125,20.719999,19.702499,20.637501,16770800,NEE
2013-09-19,20.65,20.9725,20.620001,20.674999,8138800,NEE
2013-09-20,20.4625,20.5,20.135,20.172501,19157600,NEE
2013-09-23,20.127501,20.362499,20.025,20.305,9525200,NEE
2013-09-24,20.32,20.407499,20.1875,20.305,8531200,NEE
2013-09-25,20.280001,20.3825,20.0825,20.0825,7890000,NEE
2013-09-26,20.129999,20.2425,20.030001,20.110001,7223200,NEE
2013-09-27,20.094999,20.147499,19.952499,20.0175,6580800,NEE
2013-09-30,19.942499,20.0425,19.875,20.040001,9527600,NEE
2013-10-01,20.067499,20.18,19.98,20.0175,6983200,NEE
2013-10-02,19.9375,20.1325,19.91,20.102501,7471600,NEE
2013-10-03,20.0525,20.0525,19.7425,19.862499,5912800,NEE
2013-10-04,19.8675,19.9625,19.790001,19.9125,4421600,NEE
2013-10-07,19.809999,19.9725,19.7875,19.8375,3274400,NEE
2013-10-08,19.827499,20.1675,19.827499,19.922501,6566000,NEE
2013-10-09,19.9925,20.317499,19.907499,20.0,5631600,NEE
2013-10-10,20.115,20.377501,19.8825,20.35,7826800,NEE
2013-10-11,20.325001,20.485001,20.272499,20.4375,5708400,NEE
2013-10-14,20.315001,20.327499,20.012501,20.264999,6559200,NEE
2013-10-15,20.219999,20.2875,20.035,20.0525,5128000,NEE
2013-10-16,20.1075,20.377501,20.040001,20.377501,6514800,NEE
2013-10-17,20.305,20.772499,20.165001,20.75,6038000,NEE
2013-10-18,20.870001,20.977501,20.8025,20.885,8859200,NEE
2013-10-21,20.865,21.047501,20.83,20.9475,7234800,NEE
2013-10-22,20.967501,21.3825,20.950001,21.252501,8082400,NEE
2013-10-23,21.145,21.487499,21.129999,21.272499,6916800,NEE
2013-10-24,21.385,21.385,21.129999,21.2925,4946400,NEE
2013-10-25,21.25,21.4925,21.125,21.487499,4425200,NEE
2013-10-28,21.389999,21.512501,21.172501,21.290001,9420400,NEE
2013-10-29,21.2925,21.512501,21.2325,21.495001,5581200,NEE
2013-10-30,21.5525,21.682501,21.3675,21.395,6546000,NEE
2013-10-31,21.4,21.434999,21.025,21.1875,11776400,NEE
2013-11-01,21.5825,22.4375,21.4,22.035,16216000,NEE
2013-11-04,22.1625,22.245001,21.745001,22.022499,10095200,NEE
2013-11-05,21.9925,22.1875,21.805,21.815001,9432000,NEE
2013-11-06,22.110001,22.110001,21.91,22.0875,8566800,NEE
2013-11-07,22.055,22.182501,21.700001,21.75,8948000,NEE
2013-11-08,21.75,21.7925,21.3675,21.780001,8816800,NEE
2013-11-11,21.780001,21.815001,21.602501,21.637501,4615600,NEE
2013-11-12,21.532499,21.627501,21.307501,21.4125,8421600,NEE
2013-11-13,21.165001,21.530001,21.147499,21.525,5606800,NEE
2013-11-14,21.635,21.942499,21.5725,21.875,6133200,NEE
2013-11-15,21.9925,22.174999,21.8475,22.1425,8137600,NEE
2013-11-18,22.2425,22.317499,22.1425,22.264999,8820000,NEE
2013-11-19,21.8825,21.975,21.795,21.825001,16633600,NEE
2013-11-20,21.8475,21.950001,21.5525,21.557501,7424800,NEE
2013-11-21,21.620001,21.795,21.52,21.647499,7963200,NEE
2013-11-22,21.612499,21.764999,21.540001,21.647499,6282800,NEE
2013-11-25,21.684999,21.7775,21.5,21.525,6108000,NEE
2013-11-26,21.385,21.4275,21.215,21.282499,7688000,NEE
2013-11-27,21.3125,21.370001,21.129999,21.235001,6628800,NEE
2013-11-29,21.094999,21.344999,21.094999,21.147499,2936400,NEE
2013-12-02,21.209999,21.209999,20.922501,20.9825,6490400,NEE
2013-12-03,20.924999,21.135,20.872499,21.012501,9448400,NEE
2013-12-04,20.924999,21.190001,20.8825,21.0525,8849600,NEE
2013-12-05,21.012501,21.174999,20.877501,20.897499,10598000,NEE
2013-12-06,21.057501,21.174999,20.98,21.157499,10575200,NEE
2013-12-09,21.077499,21.110001,20.9475,21.0275,8217600,NEE
2013-12-10,21.0425,21.067499,20.6975,20.709999,12791200,NEE
2013-12-11,20.6175,20.7925,20.4825,20.6,10509600,NEE
2013-12-12,20.655001,20.8675,20.620001,20.690001,11899200,NEE
2013-12-13,20.715,20.7925,20.575001,20.6775,8330800,NEE
2013-12-16,20.805,20.955,20.665001,20.715,8554000,NEE
2013-12-17,20.622499,20.795,20.6,20.657499,8148400,NEE
2013-12-18,20.717501,20.9825,20.379999,20.92,13200000,NEE
2013-12-19,20.809999,20.995001,20.602501,20.932501,8597600,NEE
2013-12-20,20.952499,21.355,20.9375,21.205,15809200,NEE
2013-12-23,21.325001,21.342501,21.1525,21.174999,7202800,NEE
2013-12-24,21.122499,21.237499,21.012501,21.182501,4165600,NEE
2013-12-26,21.172501,21.200001,21.057501,21.147499,4724400,NEE
2013-12-27,21.1675,21.264999,21.0975,21.174999,3896400,NEE
2013-12-30,21.1425,21.2925,21.139999,21.262501,4365200,NEE
2013-12-31,21.327499,21.459999,21.25,21.405001,5411200,NEE
2014-01-02,21.3475,21.370001,21.055,21.0625,9706400,NEE
2014-01-03,21.065001,21.184999,20.9925,21.09,6606400,NEE
2014-01-06,21.1075,21.16,21.0,21.1,6763600,NEE
2014-01-07,21.15,21.3325,21.125,21.254999,7368800,NEE
2014-01-08,21.264999,21.4375,21.120001,21.3225,12345200,NEE
2014-01-09,21.3925,21.5525,21.23,21.504999,8269200,NEE
2014-01-10,21.625,21.950001,21.5975,21.8125,9096800,NEE
2014-01-13,21.7125,21.8925,21.5825,21.67,5863200,NEE
2014-01-14,21.620001,21.75,21.525,21.68,5017200,NEE
2014-01-15,21.647499,21.772499,21.637501,21.700001,6562400,NEE
2014-01-16,21.75,21.889999,21.705,21.887501,4086000,NEE
2014-01-17,21.952499,21.9625,21.809999,21.915001,6518800,NEE
2014-01-21,21.940001,22.264999,21.940001,22.262501,7664800,NEE
2014-01-22,22.25,22.43,22.16,22.215,9068400,NEE
2014-01-23,22.137501,22.2875,22.055,22.200001,5835200,NEE
2014-01-24,22.014999,22.112499,21.762501,21.764999,14686800,NEE
2014-01-27,21.797501,21.9175,21.530001,21.7225,10423200,NEE
2014-01-28,21.747499,22.5,21.68,22.195,14768800,NEE
2014-01-29,22.115,22.317499,22.004999,22.192499,9388800,NEE
2014-01-30,22.290001,22.809999,22.264999,22.74,11595600,NEE
2014-01-31,22.6175,23.0625,22.5875,22.9825,13710000,NEE
2014-02-03,23.012501,23.1875,22.77,22.805,12938000,NEE
2014-02-04,22.8575,22.870001,22.450001,22.535,9730000,NEE
2014-02-05,22.475,22.549999,22.309999,22.34,9333200,NEE
2014-02-06,22.3325,22.4625,22.252501,22.445,9128800,NEE
2014-02-07,22.657499,22.870001,22.4575,22.6525,10331600,NEE
2014-02-10,22.5875,22.855,22.485001,22.834999,6074400,NEE
2014-02-11,22.782499,23.165001,22.752501,22.995001,9687200,NEE
2014-02-12,22.99,23.1875,22.889999,23.049999,7545600,NEE
2014-02-13,22.942499,23.2775,22.92,23.2125,5091600,NEE
2014-02-14,23.135,23.34,23.110001,23.317499,5403200,NEE
2014-02-18,23.334999,23.51,23.2925,23.3375,7306000,NEE
2014-02-19,23.35,23.43,23.0725,23.110001,6845600,NEE
2014-02-20,23.139999,23.26,23.012501,23.112499,8828400,NEE
2014-02-21,23.127501,23.365,23.094999,23.139999,6498400,NEE
2014-02-24,23.1775,23.192499,22.9375,22.945,10504400,NEE
2014-02-25,23.002501,23.18,22.844999,22.91,8843600,NEE
2014-02-26,22.805,22.862499,22.575001,22.615,9083600,NEE
2014-02-27,22.612499,22.709999,22.5,22.645,8284000,NEE
2014-02-28,22.622499,22.924999,22.5875,22.8475,8697200,NEE
2014-03-03,22.717501,22.785,22.452499,22.57,8192800,NEE
2014-03-04,22.74,23.004999,22.717501,22.915001,10514800,NEE
2014-03-05,22.9025,22.9125,22.615,22.6625,6534800,NEE
2014-03-06,22.752501,22.7925,22.565001,22.684999,6531200,NEE
2014-03-07,22.65,22.9625,22.575001,22.950001,7906000,NEE
2014-03-10,22.9125,22.975,22.65,22.795,7166400,NEE
2014-03-11,22.924999,22.950001,22.655001,22.74,8612400,NEE
2014-03-12,22.6975,23.055,22.674999,23.047501,7140000,NEE
2014-03-13,23.0875,23.637501,23.0625,23.445,12414400,NEE
2014-03-14,23.4,23.725,23.2875,23.565001,8628400,NEE
2014-03-17,23.6875,23.7675,23.594999,23.702499,7286800,NEE
2014-03-18,23.785,23.82,23.6075,23.6175,4870800,NEE
2014-03-19,23.610001,23.719999,23.127501,23.325001,9307200,NEE
2014-03-20,23.25,23.397499,22.952499,23.385,7648000,NEE
2014-03-21,23.6075,23.8575,23.440001,23.6425,16615600,NEE
2014-03-24,23.7075,23.780001,23.3825,23.52,7062000,NEE
2014-03-25,23.559999,23.752501,23.4725,23.6425,6966400,NEE
2014-03-26,23.67,23.725,23.450001,23.469999,6750400,NEE
2014-03-27,23.434999,23.68,23.3475,23.6525,6358800,NEE
2014-03-28,23.612499,23.717501,23.522499,23.68,5883600,NEE
2014-03-31,23.7875,24.032499,23.745001,23.905001,6475200,NEE
2014-04-01,23.9025,23.9025,23.615,23.715,4655600,NEE
2014-04-02,23.719999,23.73,23.32,23.51,8390800,NEE
2014-04-03,23.67,23.8125,23.610001,23.65,5133600,NEE
2014-04-04,23.717501,23.977501,23.65,23.752501,7119200,NEE
2014-04-07,23.6975,23.82,23.469999,23.475,8384800,NEE
2014-04-08,23.475,24.1425,23.370001,24.125,9182000,NEE
2014-04-09,24.147499,24.327499,23.915001,24.1075,9735600,NEE
2014-04-10,24.035,24.1625,23.795,23.942499,11204400,NEE
2014-04-11,23.895,24.067499,23.754999,23.7875,8565600,NEE
2014-04-14,23.9625,24.135,23.865,24.0275,4405600,NEE
2014-04-15,24.012501,24.315001,23.987499,24.309999,6876400,NEE
2014-04-16,24.282499,24.487499,24.182501,24.477501,5566000,NEE
2014-04-17,24.389999,24.535,24.137501,24.147499,10360000,NEE
2014-04-21,24.16,24.3125,24.129999,24.17,6175200,NEE
2014-04-22,24.135,24.227501,24.012501,24.0875,6027200,NEE
2014-04-23,24.094999,24.362499,24.059999,24.1175,7808400,NEE
2014-04-24,24.1975,24.275,23.952499,24.172501,8761200,NEE
2014-04-25,24.174999,24.48,24.172501,24.4175,8541600,NEE
2014-04-28,24.514999,24.6975,24.192499,24.317499,10296400,NEE
2014-04-29,24.352501,24.540001,24.34,24.4925,8036400,NEE
2014-04-30,24.975,25.375,24.922501,24.9625,17561600,NEE
2014-05-01,25.055,25.0875,24.84,24.9925,10696400,NEE
2014-05-02,24.889999,24.9025,24.370001,24.497499,11998800,NEE
2014-05-05,24.432501,24.559999,24.355,24.487499,8512000,NEE
2014-05-06,24.407499,24.6675,24.3575,24.465,7484800,NEE
2014-05-07,24.48,24.827499,24.450001,24.815001,8660000,NEE
2014-05-08,24.7775,24.84,24.6075,24.622499,7035200,NEE
2014-05-09,24.637501,24.7325,24.202499,24.23,9919200,NEE
2014-05-12,24.297501,24.305,23.92,23.952499,14766000,NEE
2014-05-13,24.040001,24.15,23.934999,24.02,9678000,NEE
2014-05-14,23.959999,24.305,23.959999,24.1525,7531600,NEE
2014-05-15,24.157499,24.375,24.057501,24.067499,10644400,NEE
2014-05-16,24.059999,24.215,23.98,24.15,8820800,NEE
2014-05-19,24.125,24.125,23.665001,23.674999,6962800,NEE
2014-05-20,23.674999,24.139999,23.555,24.0825,14345600,NEE
2014-05-21,24.165001,24.200001,23.987499,24.07,10085600,NEE
2014-05-22,24.059999,24.2675,24.0525,24.16,5287200,NEE
2014-05-23,24.1525,24.264999,24.1075,24.115,5570000,NEE
2014-05-27,24.3125,24.422501,24.115,24.1325,7059200,NEE
2014-05-28,24.1325,24.379999,24.075001,24.34,7644800,NEE
2014-05-29,24.18,24.317499,23.99,24.137501,5985200,NEE
2014-05-30,24.15,24.365,24.0825,24.34,8407600,NEE
2014-06-02,24.2875,24.442499,24.157499,24.295,5818000,NEE
2014-06-03,24.2925,24.41,24.215,24.290001,8154000,NEE
2014-06-04,24.252501,24.355,24.15,24.33,5860800,NEE
2014-06-05,24.32,24.530001,24.2875,24.442499,4712000,NEE
2014-06-06,24.5175,24.6425,24.33,24.360001,4672000,NEE
2014-06-09,24.27,24.344999,23.997499,24.094999,7072400,NEE
2014-06-10,24.01,24.127501,23.905001,23.945,5416000,NEE
2014-06-11,23.92,23.969999,23.547501,23.725,8631200,NEE
2014-06-12,23.725,24.014999,23.57,23.905001,10333200,NEE
2014-06-13,23.91,24.297501,23.762501,24.195,9082000,NEE
2014-06-16,24.24,24.557501,24.125,24.290001,8978000,NEE
2014-06-17,24.120001,24.485001,24.1075,24.4375,10716000,NEE
2014-06-18,24.440001,24.932501,24.424999,24.922501,11128800,NEE
2014-06-19,24.987499,25.200001,24.817499,25.040001,14156800,NEE
2014-06-20,25.125,25.125,24.9375,24.997499,14815200,NEE
2014-06-23,25.0275,25.057501,24.764999,24.907499,7590000,NEE
2014-06-24,24.940001,25.275,24.875,25.182501,9926800,NEE
2014-06-25,25.112499,25.469999,25.067499,25.4375,10850400,NEE
2014-06-26,25.3675,25.42,25.1975,25.35,7843200,NEE
2014-06-27,25.397499,25.5525,25.3125,25.4,12988400,NEE
2014-06-30,25.372499,25.627501,25.209999,25.620001,13100400,NEE
2014-07-01,25.610001,25.615,25.327499,25.362499,10018400,NEE
2014-07-02,25.282499,25.360001,24.8575,24.924999,11482800,NEE
2014-07-03,24.887501,24.887501,24.309999,24.555,5822800,NEE
2014-07-07,24.5175,24.747499,24.5175,24.620001,7442800,NEE
2014-07-08,24.565001,24.8475,24.5275,24.725,9006800,NEE
2014-07-09,24.692499,24.817499,24.577499,24.7075,6863200,NEE
2014-07-10,24.6525,24.932501,24.645,24.8475,6121600,NEE
2014-07-11,24.84,24.905001,24.674999,24.7425,4872800,NEE
2014-07-14,24.66,24.754999,24.3475,24.355,7315200,NEE
2014-07-15,24.3925,24.610001,24.33,24.58,7042000,NEE
2014-07-16,24.625,24.7325,24.469999,24.68,5634400,NEE
2014-07-17,24.879999,24.879999,24.389999,24.395,6427600,NEE
2014-07-18,24.4825,24.715,24.315001,24.695,7634800,NEE
2014-07-21,24.7225,24.74,24.532499,24.67,3590800,NEE
2014-07-22,24.7125,24.775,24.577499,24.5875,5530400,NEE
2014-07-23,24.615,24.719999,24.5425,24.622499,5868800,NEE
2014-07-24,24.665001,24.775,24.6,24.68,4232400,NEE
2014-07-25,24.639999,24.762501,24.575001,24.612499,5140000,NEE
2014-07-28,24.6175,24.940001,24.525,24.895,6572000,NEE
2014-07-29,24.7575,24.8475,24.325001,24.6,7770000,NEE
2014-07-30,24.540001,24.625,23.940001,24.084999,11376400,NEE
2014-07-31,23.91,23.995001,23.450001,23.4725,10900800,NEE
2014-08-01,23.375,23.73,23.32,23.455,10057600,NEE
2014-08-04,23.485001,23.535,22.9475,23.512501,14931200,NEE
2014-08-05,23.415001,23.495001,23.084999,23.147499,9745600,NEE
2014-08-06,23.1425,23.254999,22.950001,23.0875,18081200,NEE
2014-08-07,23.209999,23.5725,23.15,23.4925,11370000,NEE
2014-08-08,23.530001,23.875,23.514999,23.862499,6989600,NEE
2014-08-11,23.8675,23.942499,23.692499,23.7225,5694400,NEE
2014-08-12,23.745001,23.8475,23.65,23.725,5224400,NEE
2014-08-13,23.772499,24.075001,23.762501,23.9375,4276400,NEE
2014-08-14,23.9025,24.075001,23.9025,24.047501,3858000,NEE
2014-08-15,24.102501,24.355,24.01,24.094999,5073200,NEE
2014-08-18,24.147499,24.295,23.9725,24.035,4392800,NEE
2014-08-19,24.127501,24.344999,24.075001,24.33,5167200,NEE
