Date,Open,High,Low,Close,Volume,Symbol
2014-08-28,109.18,109.290001,108.400002,108.839996,118500,TFX
2014-08-29,109.290001,109.669998,108.43,109.480003,118300,TFX
2014-09-02,109.379997,110.300003,109.190002,109.919998,204200,TFX
2014-09-03,110.529999,110.879997,109.489998,109.970001,173200,TFX
2014-09-04,110.32,110.360001,109.209999,109.599998,109300,TFX
2014-09-05,109.639999,110.720001,108.739998,109.690002,110700,TFX
2014-09-08,109.360001,109.809998,108.849998,109.75,96200,TFX
2014-09-09,109.349998,110.169998,108.860001,109.690002,143400,TFX
2014-09-10,109.599998,110.279999,109.209999,109.5,136500,TFX
2014-09-11,109.260002,110.400002,109.220001,110.209999,138600,TFX
2014-09-12,110.449997,110.449997,109.400002,109.599998,178300,TFX
2014-09-15,109.699997,109.699997,108.300003,108.690002,92400,TFX
2014-09-16,108.839996,109.580002,108.010002,109.5,184200,TFX
2014-09-17,109.370003,109.370003,108.489998,108.989998,179400,TFX
2014-09-18,109.269997,109.760002,109.0,109.309998,101600,TFX
2014-09-19,109.330002,109.330002,107.959999,108.349998,250000,TFX
2014-09-22,108.349998,108.419998,107.129997,107.519997,121200,TFX
2014-09-23,106.879997,107.080002,105.900002,106.160004,188300,TFX
2014-09-24,105.839996,106.769997,105.459999,106.720001,164800,TFX
2014-09-25,106.050003,106.800003,105.059998,106.260002,269000,TFX
2014-09-26,106.209999,107.07,105.949997,106.190002,112300,TFX
2014-09-29,105.25,106.989998,105.25,106.529999,139400,TFX
2014-09-30,106.75,106.970001,104.910004,105.040001,193300,TFX
2014-10-01,105.209999,105.769997,104.019997,105.190002,245500,TFX
2014-10-02,105.470001,106.010002,104.980003,105.739998,155900,TFX
2014-10-03,106.190002,107.190002,105.410004,106.779999,183700,TFX
2014-10-06,107.300003,109.419998,107.050003,109.18,332000,TFX
2014-10-07,108.360001,109.5,107.889999,107.93,310100,TFX
2014-10-08,107.809998,109.980003,107.239998,109.949997,240600,TFX
2014-10-09,109.529999,110.07,108.120003,108.370003,425300,TFX
2014-10-10,108.709999,108.910004,106.919998,107.0,160500,TFX
2014-10-13,106.760002,107.550003,105.269997,105.400002,217600,TFX
2014-10-14,105.470001,106.620003,105.190002,105.370003,219800,TFX
2014-10-15,102.699997,105.459999,101.949997,104.540001,552900,TFX
2014-10-16,102.889999,104.339996,102.459999,104.010002,236100,TFX
2014-10-17,105.18,106.699997,104.040001,106.239998,281600,TFX
2014-10-20,106.239998,107.440002,106.07,107.129997,1056200,TFX
2014-10-21,107.610001,109.419998,107.610001,109.269997,568200,TFX
2014-10-22,109.699997,110.059998,108.610001,108.900002,258400,TFX
2014-10-23,109.879997,110.660004,109.660004,110.080002,272800,TFX
2014-10-24,110.470001,111.559998,109.809998,110.900002,198700,TFX
2014-10-27,110.43,111.489998,110.410004,110.980003,209200,TFX
2014-10-28,111.040001,112.099998,110.599998,112.040001,301300,TFX
2014-10-29,113.959999,114.309998,110.419998,112.230003,288800,TFX
2014-10-30,109.949997,114.370003,109.949997,112.870003,317100,TFX
2014-10-31,114.269997,114.510002,113.25,114.120003,276100,TFX
2014-11-03,113.779999,114.389999,113.290001,113.739998,181200,TFX
2014-11-04,113.589996,114.660004,113.25,113.540001,284600,TFX
2014-11-05,114.410004,114.889999,113.150002,113.230003,244500,TFX
2014-11-06,113.389999,114.620003,113.230003,114.230003,171400,TFX
2014-11-07,113.910004,114.150002,113.559998,113.900002,226400,TFX
2014-11-10,113.360001,114.489998,113.360001,114.129997,192100,TFX
2014-11-11,114.290001,114.550003,113.330002,114.330002,249600,TFX
2014-11-12,113.419998,114.650002,112.800003,114.470001,204300,TFX
2014-11-13,114.480003,115.059998,114.410004,114.639999,217500,TFX
2014-11-14,114.699997,115.519997,114.269997,114.830002,382300,TFX
2014-11-17,114.589996,115.860001,114.589996,115.279999,224600,TFX
2014-11-18,115.419998,116.300003,114.779999,115.150002,274400,TFX
2014-11-19,114.800003,115.669998,114.370003,115.120003,244100,TFX
2014-11-20,114.279999,115.440002,114.279999,115.360001,272200,TFX
2014-11-21,116.230003,116.629997,115.589996,116.349998,270600,TFX
2014-11-24,116.779999,118.330002,116.309998,118.32,260500,TFX
2014-11-25,118.790001,118.790001,118.050003,118.389999,306700,TFX
2014-11-26,118.550003,119.0,118.400002,118.949997,300700,TFX
2014-11-28,119.25,119.989998,119.089996,119.150002,151000,TFX
2014-12-01,119.129997,119.260002,117.849998,118.040001,317500,TFX
2014-12-02,117.849998,118.940002,117.550003,118.639999,319400,TFX
2014-12-03,118.550003,118.870003,118.220001,118.599998,160900,TFX
2014-12-04,118.160004,119.370003,117.910004,118.860001,188000,TFX
2014-12-05,118.690002,118.980003,118.489998,118.620003,97400,TFX
2014-12-08,118.480003,119.529999,117.730003,117.93,183800,TFX
2014-12-09,117.150002,117.900002,116.690002,117.449997,265200,TFX
2014-12-10,117.510002,117.510002,114.870003,115.07,230800,TFX
2014-12-11,115.879997,116.269997,115.089996,115.279999,134300,TFX
2014-12-12,114.760002,115.169998,114.550003,114.739998,208100,TFX
2014-12-15,115.0,115.0,111.580002,112.339996,348800,TFX
2014-12-16,112.010002,113.449997,111.419998,112.040001,286300,TFX
2014-12-17,112.699997,114.360001,111.68,114.290001,385600,TFX
2014-12-18,115.300003,116.260002,114.230003,116.239998,568300,TFX
2014-12-19,116.160004,118.029999,116.160004,117.550003,318000,TFX
2014-12-22,117.519997,118.120003,117.0,117.349998,111700,TFX
2014-12-23,117.760002,117.760002,115.519997,116.540001,176200,TFX
2014-12-24,116.540001,117.730003,116.150002,116.82,103500,TFX
2014-12-26,117.230003,117.489998,116.550003,116.790001,79400,TFX
2014-12-29,116.989998,117.019997,116.110001,116.589996,131100,TFX
2014-12-30,116.129997,117.099998,116.010002,116.220001,133800,TFX
2014-12-31,116.650002,117.050003,114.699997,114.82,114300,TFX
2015-01-02,115.540001,115.860001,113.769997,114.650002,155200,TFX
2015-01-05,111.82,113.389999,111.150002,112.129997,318600,TFX
2015-01-06,112.029999,112.440002,109.660004,110.57,406300,TFX
2015-01-07,111.760002,112.339996,110.769997,111.440002,350400,TFX
2015-01-08,111.440002,112.400002,111.43,112.019997,499400,TFX
2015-01-09,111.980003,112.150002,111.5,111.639999,269000,TFX
2015-01-12,111.559998,111.800003,110.760002,110.849998,286300,TFX
2015-01-13,111.0,112.629997,110.360001,111.050003,293400,TFX
2015-01-14,110.57,111.360001,109.900002,111.019997,214700,TFX
2015-01-15,111.019997,111.629997,109.699997,110.510002,237600,TFX
2015-01-16,110.0,111.220001,109.370003,110.260002,355800,TFX
2015-01-20,110.260002,111.400002,109.440002,110.75,485000,TFX
2015-01-21,110.470001,111.370003,109.540001,110.43,311300,TFX
2015-01-22,110.93,111.449997,109.489998,111.199997,353300,TFX
2015-01-23,111.019997,112.690002,110.970001,111.709999,197500,TFX
2015-01-26,111.709999,112.839996,111.040001,112.830002,260000,TFX
2015-01-27,111.330002,112.239998,110.980003,111.75,190300,TFX
2015-01-28,112.459999,112.480003,110.559998,110.940002,144800,TFX
2015-01-29,111.160004,111.959999,110.010002,111.870003,135700,TFX
2015-01-30,111.419998,111.75,109.099998,109.559998,209300,TFX
2015-02-02,109.639999,110.370003,107.449997,109.550003,219700,TFX
2015-02-03,109.980003,110.879997,109.150002,110.419998,286500,TFX
2015-02-04,109.93,110.910004,109.5,109.940002,179600,TFX
2015-02-05,110.120003,111.089996,109.019997,110.809998,151300,TFX
2015-02-06,110.919998,111.830002,109.870003,110.5,230900,TFX
2015-02-09,110.029999,110.07,109.050003,109.410004,150200,TFX
2015-02-10,109.720001,110.440002,108.82,110.129997,295200,TFX
2015-02-11,110.059998,111.970001,110.059998,111.300003,290500,TFX
2015-02-12,112.0,112.0,110.849998,111.599998,212700,TFX
2015-02-13,111.470001,112.360001,111.059998,112.07,186900,TFX
2015-02-17,112.879997,114.550003,112.589996,114.510002,296900,TFX
2015-02-18,114.589996,116.389999,114.110001,116.260002,348600,TFX
2015-02-19,115.910004,116.339996,115.279999,116.160004,286100,TFX
2015-02-20,117.919998,120.209999,115.82,120.160004,530800,TFX
2015-02-23,121.199997,123.089996,120.339996,121.550003,693500,TFX
2015-02-24,121.550003,123.029999,121.489998,122.989998,412200,TFX
2015-02-25,122.910004,123.050003,120.449997,121.0,430400,TFX
2015-02-26,121.089996,121.870003,120.089996,121.220001,164800,TFX
2015-02-27,120.739998,122.160004,120.559998,121.690002,182800,TFX
2015-03-02,121.470001,122.980003,121.470001,122.910004,160200,TFX
2015-03-03,122.129997,122.839996,121.68,122.410004,200600,TFX
2015-03-04,121.550003,122.57,120.839996,121.169998,236600,TFX
2015-03-05,121.449997,122.209999,120.739998,121.959999,195000,TFX
2015-03-06,122.309998,122.309998,120.050003,120.660004,182700,TFX
2015-03-09,120.629997,120.989998,119.93,120.839996,147800,TFX
2015-03-10,119.900002,121.07,119.0,119.889999,224100,TFX
2015-03-11,120.120003,120.25,118.989998,119.349998,205000,TFX
2015-03-12,119.989998,120.93,119.400002,120.0,264600,TFX
2015-03-13,119.599998,120.379997,117.959999,118.919998,270200,TFX
2015-03-16,119.550003,120.5,119.480003,120.089996,274200,TFX
2015-03-17,120.089996,120.269997,119.230003,119.879997,205200,TFX
2015-03-18,119.699997,120.269997,119.190002,119.779999,384600,TFX
2015-03-19,119.75,120.190002,119.300003,119.910004,259700,TFX
2015-03-20,120.43,120.43,119.589996,119.980003,421400,TFX
2015-03-23,119.860001,120.190002,119.290001,119.699997,342400,TFX
2015-03-24,119.419998,121.330002,119.230003,121.0,427200,TFX
2015-03-25,121.330002,121.910004,120.059998,120.169998,263900,TFX
2015-03-26,119.980003,119.980003,118.349998,119.150002,301900,TFX
2015-03-27,119.150002,120.269997,118.919998,119.889999,190100,TFX
2015-03-30,120.629997,121.459999,119.57,121.029999,268900,TFX
2015-03-31,120.870003,121.230003,120.120003,120.830002,675100,TFX
2015-04-01,120.529999,121.470001,118.860001,119.599998,245700,TFX
2015-04-02,119.75,121.800003,119.5,120.75,342100,TFX
2015-04-06,120.239998,122.019997,120.239998,121.720001,533700,TFX
2015-04-07,122.57,122.57,120.93,120.940002,155900,TFX
2015-04-08,120.910004,121.470001,120.519997,120.989998,187800,TFX
2015-04-09,120.809998,121.470001,120.559998,121.470001,157500,TFX
2015-04-10,121.860001,121.860001,120.519997,121.150002,128800,TFX
2015-04-13,121.089996,121.870003,120.690002,120.959999,167300,TFX
2015-04-14,120.870003,120.870003,119.260002,119.779999,506200,TFX
2015-04-15,120.349998,120.419998,119.040001,119.489998,322900,TFX
2015-04-16,119.669998,120.019997,118.830002,120.010002,264200,TFX
2015-04-17,119.620003,120.220001,118.970001,120.18,215900,TFX
2015-04-20,120.239998,121.739998,120.239998,121.519997,179000,TFX
2015-04-21,122.110001,122.790001,121.199997,122.75,332700,TFX
2015-04-22,122.540001,123.139999,121.769997,123.019997,135600,TFX
2015-04-23,122.910004,124.779999,122.739998,123.830002,308900,TFX
2015-04-24,124.25,125.379997,123.099998,124.980003,498700,TFX
2015-04-27,124.949997,125.0,122.5,123.279999,354400,TFX
2015-04-28,122.940002,123.760002,121.400002,123.300003,223500,TFX
2015-04-29,123.169998,123.529999,120.870003,121.93,331700,TFX
2015-04-30,121.75,124.459999,121.75,122.959999,405800,TFX
2015-05-01,123.269997,124.110001,121.370003,122.610001,291800,TFX
2015-05-04,122.559998,124.629997,122.5,124.610001,342400,TFX
2015-05-05,123.830002,124.989998,122.650002,123.040001,420500,TFX
2015-05-06,123.449997,123.449997,121.970001,122.709999,316500,TFX
2015-05-07,122.349998,123.650002,121.849998,122.779999,393300,TFX
2015-05-08,123.870003,124.5,123.089996,124.300003,547800,TFX
2015-05-11,124.0,125.449997,124.0,125.269997,279100,TFX
2015-05-12,124.269997,126.790001,123.82,126.129997,562100,TFX
2015-05-13,126.150002,127.099998,125.260002,126.599998,504200,TFX
2015-05-14,127.260002,129.529999,126.459999,129.270004,771200,TFX
2015-05-15,128.929993,129.169998,128.070007,128.380005,694000,TFX
2015-05-18,127.970001,129.100006,127.860001,128.639999,224700,TFX
2015-05-19,128.979996,129.460007,127.580002,128.0,314500,TFX
2015-05-20,127.610001,128.649994,127.230003,127.669998,282200,TFX
2015-05-21,127.75,129.070007,127.120003,128.910004,260100,TFX
2015-05-22,129.800003,130.25,128.889999,129.720001,244300,TFX
2015-05-26,129.089996,129.789993,127.18,127.449997,278400,TFX
2015-05-27,127.980003,129.199997,127.300003,129.0,178600,TFX
2015-05-28,128.800003,129.679993,128.089996,128.800003,311500,TFX
2015-05-29,128.339996,129.559998,128.0,128.740005,229600,TFX
2015-06-01,128.75,129.820007,127.68,129.380005,210700,TFX
2015-06-02,129.119995,129.259995,128.130005,129.020004,143000,TFX
2015-06-03,129.25,129.679993,128.800003,129.089996,252200,TFX
2015-06-04,129.080002,129.610001,128.660004,129.539993,348100,TFX
2015-06-05,129.509995,132.0,128.75,131.199997,871100,TFX
2015-06-08,130.869995,132.139999,130.270004,130.699997,290700,TFX
2015-06-09,130.899994,131.389999,129.880005,131.100006,320800,TFX
2015-06-10,131.490005,132.139999,131.139999,131.710007,305400,TFX
2015-06-11,132.0,133.119995,131.289993,131.740005,201100,TFX
2015-06-12,131.399994,131.479996,130.070007,130.910004,191200,TFX
2015-06-15,130.380005,131.089996,129.110001,130.990005,177500,TFX
2015-06-16,131.240005,131.820007,130.570007,131.580002,234400,TFX
2015-06-17,132.0,132.850006,131.259995,132.449997,191600,TFX
2015-06-18,132.869995,133.490005,132.350006,133.259995,241400,TFX
2015-06-19,133.639999,134.660004,133.220001,134.389999,341300,TFX
2015-06-22,135.020004,135.789993,134.589996,135.669998,255000,TFX
2015-06-23,135.5,136.809998,135.190002,135.979996,267900,TFX
2015-06-24,135.820007,136.910004,134.360001,134.910004,330200,TFX
2015-06-25,135.399994,135.720001,134.029999,134.570007,268400,TFX
2015-06-26,134.979996,137.289993,134.5,136.759995,487000,TFX
2015-06-29,135.740005,136.940002,134.929993,135.100006,291400,TFX
2015-06-30,136.100006,136.880005,134.800003,135.449997,187500,TFX
2015-07-01,136.029999,136.5,135.460007,136.279999,370000,TFX
2015-07-02,136.320007,136.479996,135.0,135.860001,294900,TFX
2015-07-06,135.419998,137.919998,135.419998,137.580002,504700,TFX
2015-07-07,138.110001,138.110001,135.5,136.899994,385900,TFX
2015-07-08,136.169998,137.429993,133.869995,134.949997,602800,TFX
2015-07-09,135.960007,136.639999,134.399994,134.479996,158700,TFX
2015-07-10,136.009995,136.169998,134.869995,135.949997,144200,TFX
2015-07-13,136.559998,138.259995,136.460007,138.160004,159500,TFX
2015-07-14,137.960007,138.860001,137.380005,137.869995,241400,TFX
2015-07-15,137.610001,137.990005,136.470001,136.910004,434100,TFX
2015-07-16,137.720001,137.720001,136.270004,136.479996,218500,TFX
2015-07-17,136.660004,136.960007,135.539993,136.850006,277900,TFX
2015-07-20,136.919998,137.710007,135.949997,137.360001,236900,TFX
2015-07-21,137.520004,138.240005,137.300003,137.929993,203500,TFX
2015-07-22,137.5,139.190002,137.5,138.669998,252700,TFX
2015-07-23,138.850006,139.490005,138.100006,138.520004,196600,TFX
2015-07-24,138.240005,138.979996,137.779999,137.970001,282000,TFX
2015-07-27,137.380005,138.179993,136.940002,137.550003,205700,TFX
2015-07-28,137.699997,138.880005,136.789993,138.779999,288000,TFX
2015-07-29,138.850006,140.5,138.270004,140.259995,337800,TFX
2015-07-30,139.0,139.0,133.330002,133.399994,479200,TFX
2015-07-31,134.509995,135.009995,133.270004,133.990005,384000,TFX
2015-08-03,134.139999,135.130005,132.520004,133.229996,186600,TFX
2015-08-04,133.229996,134.080002,132.529999,133.050003,102000,TFX
2015-08-05,133.699997,134.5,132.830002,133.970001,178500,TFX
2015-08-06,133.559998,134.729996,133.190002,133.729996,213300,TFX
2015-08-07,133.389999,134.229996,132.279999,134.229996,291600,TFX
2015-08-10,134.440002,135.130005,133.990005,134.410004,190000,TFX
2015-08-11,133.5,133.889999,131.550003,132.550003,207700,TFX
2015-08-12,131.479996,132.759995,130.270004,132.029999,148800,TFX
2015-08-13,131.789993,132.770004,131.639999,132.169998,99600,TFX
2015-08-14,132.330002,133.869995,132.009995,133.820007,136600,TFX
2015-08-17,133.130005,135.039993,131.850006,135.039993,193900,TFX
2015-08-18,135.020004,136.020004,135.009995,135.190002,249700,TFX
2015-08-19,134.630005,135.630005,133.309998,134.619995,258200,TFX
2015-08-20,133.470001,134.149994,131.270004,131.330002,172000,TFX
2015-08-21,130.309998,131.300003,127.760002,127.849998,304000,TFX
2015-08-24,122.809998,126.970001,122.129997,125.32,398700,TFX
2015-08-25,126.010002,128.429993,125.510002,125.599998,252300,TFX
2015-08-26,127.629997,128.089996,124.57,127.82,213500,TFX
2015-08-27,129.520004,133.339996,128.399994,133.100006,341900,TFX
2015-08-28,132.910004,133.270004,131.539993,132.490005,124800,TFX
2015-08-31,131.940002,132.699997,130.580002,130.800003,192700,TFX
2015-09-01,129.179993,129.289993,125.849998,126.550003,251100,TFX
2015-09-02,127.559998,128.149994,126.580002,128.100006,249300,TFX
2015-09-03,128.800003,129.649994,128.380005,129.169998,202100,TFX
2015-09-04,127.639999,129.460007,127.639999,128.919998,248000,TFX
2015-09-08,130.270004,132.570007,129.880005,132.210007,330700,TFX
2015-09-09,132.889999,133.570007,132.490005,132.779999,412000,TFX
2015-09-10,133.330002,134.839996,132.110001,134.440002,313800,TFX
2015-09-11,134.050003,137.679993,134.0,137.649994,220700,TFX
2015-09-14,137.649994,137.649994,135.800003,136.279999,250700,TFX
2015-09-15,136.630005,138.240005,136.259995,137.649994,186300,TFX
2015-09-16,137.539993,138.410004,136.880005,138.080002,151000,TFX
2015-09-17,138.380005,139.089996,137.509995,138.009995,191300,TFX
2015-09-18,136.690002,137.75,136.270004,136.699997,402000,TFX
2015-09-21,137.449997,138.289993,134.820007,135.119995,391900,TFX
2015-09-22,133.75,134.559998,132.399994,133.270004,288400,TFX
2015-09-23,133.699997,134.119995,132.350006,132.929993,499100,TFX
2015-09-24,131.899994,132.410004,130.210007,130.850006,322000,TFX
2015-09-25,131.839996,132.570007,129.139999,129.929993,415400,TFX
2015-09-28,129.229996,129.229996,123.849998,124.93,429800,TFX
2015-09-29,124.739998,125.699997,123.050003,123.75,375000,TFX
2015-09-30,125.260002,125.940002,123.040001,124.209999,478100,TFX
2015-10-01,124.18,124.889999,122.489998,124.480003,243500,TFX
2015-10-02,123.07,127.410004,122.849998,127.379997,296100,TFX
2015-10-05,128.100006,129.929993,127.5,128.190002,473200,TFX
2015-10-06,128.149994,128.149994,122.139999,123.239998,494600,TFX
2015-10-07,123.910004,125.400002,122.68,124.93,319400,TFX
2015-10-08,124.419998,125.529999,124.019997,125.150002,290500,TFX
2015-10-09,125.610001,125.980003,125.019997,125.790001,204000,TFX
2015-10-12,125.790001,126.720001,125.029999,126.620003,70200,TFX
2015-10-13,125.860001,127.389999,125.220001,125.419998,95400,TFX
2015-10-14,125.449997,126.459999,124.690002,124.919998,92600,TFX
2015-10-15,125.18,125.699997,124.330002,124.879997,298200,TFX
2015-10-16,125.300003,127.059998,125.169998,126.75,826800,TFX
2015-10-19,126.540001,127.949997,126.07,127.860001,159000,TFX
2015-10-20,127.510002,127.910004,126.599998,126.849998,101500,TFX
2015-10-21,127.389999,127.959999,125.440002,127.559998,206800,TFX
2015-10-22,128.070007,128.070007,123.790001,124.709999,154900,TFX
2015-10-23,125.209999,126.800003,124.529999,126.190002,173100,TFX
2015-10-26,126.059998,127.050003,125.660004,126.279999,120900,TFX
2015-10-27,126.260002,127.379997,125.389999,127.370003,199700,TFX
2015-10-28,127.419998,129.940002,126.529999,129.910004,288700,TFX
2015-10-29,129.050003,133.270004,129.050003,132.529999,475800,TFX
2015-10-30,132.539993,133.600006,130.279999,133.0,399600,TFX
2015-11-02,133.300003,133.600006,131.949997,133.270004,379500,TFX
2015-11-03,133.229996,133.550003,132.190002,133.369995,235900,TFX
2015-11-04,133.589996,134.610001,132.690002,133.240005,217100,TFX
2015-11-05,133.470001,134.259995,132.5,133.229996,229800,TFX
2015-11-06,133.300003,133.710007,131.539993,132.990005,158700,TFX
2015-11-09,133.220001,133.720001,132.320007,133.070007,234600,TFX
2015-11-10,133.0,133.169998,131.419998,131.820007,297200,TFX
2015-11-11,131.869995,132.960007,131.169998,131.440002,125800,TFX
2015-11-12,130.699997,130.990005,128.259995,128.429993,176700,TFX
2015-11-13,128.289993,129.270004,127.57,128.479996,95100,TFX
2015-11-16,127.970001,130.880005,127.790001,130.800003,162300,TFX
2015-11-17,130.869995,132.100006,129.75,130.729996,196900,TFX
2015-11-18,131.179993,131.619995,129.789993,131.410004,225500,TFX
2015-11-19,131.199997,131.669998,129.929993,131.029999,132500,TFX
2015-11-20,131.029999,133.270004,130.880005,131.960007,195800,TFX
2015-11-23,132.220001,133.100006,131.770004,132.529999,106600,TFX
2015-11-24,131.820007,132.800003,130.830002,131.179993,279900,TFX
2015-11-25,131.160004,132.119995,130.470001,130.649994,175500,TFX
2015-11-27,130.839996,132.199997,130.380005,131.399994,60500,TFX
2015-11-30,132.300003,134.0,131.080002,131.699997,246400,TFX
2015-12-01,132.100006,134.130005,132.100006,134.039993,223000,TFX
2015-12-02,134.330002,134.389999,133.029999,133.520004,140900,TFX
2015-12-03,134.279999,134.279999,129.160004,129.75,280200,TFX
2015-12-04,129.300003,133.710007,129.300003,133.600006,258800,TFX
2015-12-07,133.5,133.639999,131.5,131.869995,251300,TFX
2015-12-08,130.210007,131.740005,130.210007,131.300003,266200,TFX
2015-12-09,130.690002,132.199997,129.380005,129.639999,249700,TFX
2015-12-10,129.850006,130.729996,128.970001,129.509995,146600,TFX
2015-12-11,128.110001,129.869995,127.529999,128.669998,161200,TFX
2015-12-14,128.589996,129.929993,127.589996,128.789993,159700,TFX
2015-12-15,129.770004,131.130005,129.639999,130.710007,169900,TFX
2015-12-16,131.679993,132.020004,129.800003,132.0,163000,TFX
2015-12-17,132.199997,133.169998,131.429993,131.860001,179900,TFX
2015-12-18,131.399994,131.669998,130.509995,130.669998,363400,TFX
2015-12-21,131.509995,132.199997,129.839996,130.960007,191600,TFX
2015-12-22,131.410004,132.0,130.059998,131.759995,100900,TFX
2015-12-23,132.369995,133.559998,131.759995,132.029999,107000,TFX
2015-12-24,131.940002,133.199997,131.529999,132.800003,65700,TFX
2015-12-28,132.119995,133.289993,131.089996,133.229996,151000,TFX
2015-12-29,133.929993,135.0,133.220001,134.289993,150000,TFX
2015-12-30,134.009995,134.669998,133.059998,133.149994,127600,TFX
2015-12-31,132.5,133.75,131.440002,131.449997,154900,TFX
2016-01-04,129.860001,129.949997,127.290001,127.989998,275300,TFX
2016-01-05,127.989998,128.610001,127.019997,128.320007,230500,TFX
2016-01-06,128.639999,131.740005,128.550003,131.399994,507100,TFX
2016-01-07,129.160004,129.839996,127.650002,128.710007,274300,TFX
2016-01-08,128.880005,129.889999,127.18,128.410004,274500,TFX
2016-01-11,128.910004,129.410004,125.279999,126.0,473200,TFX
2016-01-12,126.900002,129.429993,126.599998,129.389999,300600,TFX
2016-01-13,130.100006,131.580002,128.429993,129.350006,538400,TFX
2016-01-14,129.660004,130.690002,128.979996,129.169998,583400,TFX
2016-01-15,126.790001,129.850006,126.790001,129.789993,363500,TFX
2016-01-19,130.880005,132.880005,129.940002,132.529999,392600,TFX
2016-01-20,130.880005,133.820007,129.309998,132.520004,732100,TFX
2016-01-21,132.520004,133.330002,130.970001,132.679993,449700,TFX
2016-01-22,133.919998,136.399994,133.229996,135.919998,397000,TFX
2016-01-25,135.649994,136.440002,134.520004,134.759995,273600,TFX
2016-01-26,135.210007,137.509995,134.929993,137.190002,382400,TFX
2016-01-27,137.100006,137.740005,134.320007,134.919998,442100,TFX
2016-01-28,135.380005,136.100006,132.889999,133.410004,335400,TFX
2016-01-29,133.990005,137.270004,133.550003,135.690002,445000,TFX
2016-02-01,135.380005,138.600006,133.940002,138.029999,369400,TFX
2016-02-02,137.699997,138.690002,136.580002,137.210007,249600,TFX
2016-02-03,137.75,138.190002,133.779999,137.470001,306200,TFX
2016-02-04,137.570007,137.929993,135.649994,136.789993,191500,TFX
2016-02-05,136.339996,137.25,134.330002,134.820007,247100,TFX
2016-02-08,133.570007,133.960007,131.449997,133.279999,358500,TFX
2016-02-09,132.399994,135.080002,131.960007,134.029999,304200,TFX
2016-02-10,135.369995,137.509995,133.809998,134.190002,360900,TFX
2016-02-11,132.740005,133.429993,130.970001,131.649994,295900,TFX
2016-02-12,132.699997,133.570007,131.369995,132.639999,218800,TFX
2016-02-16,133.820007,134.5,132.869995,133.259995,394400,TFX
2016-02-17,134.610001,135.490005,134.149994,135.240005,319000,TFX
2016-02-18,135.350006,135.880005,134.029999,134.539993,243500,TFX
2016-02-19,134.589996,135.710007,133.889999,134.5,222200,TFX
2016-02-22,136.080002,137.059998,132.270004,132.759995,910300,TFX
2016-02-23,131.699997,133.270004,131.509995,131.820007,331900,TFX
2016-02-24,130.839996,132.710007,130.839996,132.460007,378400,TFX
2016-02-25,133.979996,143.690002,133.979996,142.990005,1987000,TFX
2016-02-26,144.220001,146.610001,143.830002,145.130005,691200,TFX
2016-02-29,145.039993,145.699997,142.740005,142.820007,318500,TFX
2016-03-01,143.5,145.470001,142.809998,144.789993,481500,TFX
2016-03-02,144.229996,146.059998,144.229996,146.020004,537400,TFX
2016-03-03,145.830002,146.830002,144.990005,146.800003,348800,TFX
2016-03-04,146.779999,147.220001,145.679993,146.990005,393400,TFX
2016-03-07,146.490005,147.179993,145.600006,146.009995,298400,TFX
2016-03-08,145.320007,147.449997,144.509995,146.839996,364500,TFX
2016-03-09,147.0,148.520004,146.25,147.850006,409200,TFX
2016-03-10,148.729996,148.919998,146.520004,147.240005,263100,TFX
2016-03-11,147.0,148.649994,145.490005,148.490005,265100,TFX
2016-03-14,147.809998,148.229996,146.009995,146.850006,224200,TFX
2016-03-15,145.960007,148.820007,145.960007,147.800003,213600,TFX
2016-03-16,147.149994,148.429993,146.139999,146.720001,183700,TFX
2016-03-17,146.990005,147.009995,144.479996,145.600006,191600,TFX
2016-03-18,146.110001,150.240005,146.0,149.639999,935000,TFX
2016-03-21,149.270004,152.470001,149.220001,151.679993,488400,TFX
2016-03-22,151.050003,152.460007,151.050003,152.100006,632400,TFX
2016-03-23,151.820007,154.960007,151.820007,154.740005,698600,TFX
2016-03-24,154.5,155.050003,153.009995,154.619995,473400,TFX
2016-03-28,154.619995,155.759995,154.460007,155.110001,425800,TFX
2016-03-29,155.0,158.990005,155.0,158.509995,589100,TFX
2016-03-30,159.029999,159.860001,155.309998,155.940002,669900,TFX
2016-03-31,155.559998,157.630005,155.320007,157.009995,602200,TFX
2016-04-01,156.0,158.830002,155.130005,158.630005,593700,TFX
2016-04-04,159.229996,159.990005,156.610001,156.660004,683900,TFX
2016-04-05,155.270004,157.020004,155.259995,155.490005,483900,TFX
2016-04-06,155.320007,157.880005,154.460007,157.830002,303400,TFX
2016-04-07,157.179993,157.699997,156.199997,157.470001,328400,TFX
2016-04-08,158.139999,158.809998,156.320007,157.029999,285200,TFX
2016-04-11,156.850006,157.220001,154.970001,155.649994,360000,TFX
2016-04-12,155.960007,157.020004,155.470001,156.559998,265400,TFX
2016-04-13,157.139999,158.990005,155.789993,157.25,263200,TFX
2016-04-14,157.190002,157.880005,155.059998,155.529999,350500,TFX
2016-04-15,155.75,157.199997,154.809998,156.910004,276100,TFX
2016-04-18,156.520004,158.25,156.460007,157.809998,195800,TFX
2016-04-19,158.160004,158.789993,155.910004,156.520004,188500,TFX
2016-04-20,156.649994,159.119995,156.509995,158.479996,232900,TFX
2016-04-21,158.610001,159.770004,158.25,158.630005,232300,TFX
