Date,Open,High,Low,Close,Volume,Symbol
2013-04-18,57.695,57.98,56.025002,57.654999,6903800,EOG
2013-04-19,58.080002,58.139999,56.465,56.720001,4954200,EOG
2013-04-22,56.974998,58.41,56.755001,58.200001,4329000,EOG
2013-04-23,58.450001,58.689999,57.634998,58.5,4435600,EOG
2013-04-24,58.52,60.224998,58.5,59.965,3838000,EOG
2013-04-25,60.080002,61.764999,59.68,60.93,4523000,EOG
2013-04-26,60.849998,60.955002,59.5,59.560001,4676200,EOG
2013-04-29,60.25,61.360001,59.939999,60.965,2326800,EOG
2013-04-30,60.900002,61.369999,60.294998,60.580002,3567800,EOG
2013-05-01,60.195,60.195,58.880001,59.415001,3678600,EOG
2013-05-02,59.625,60.130001,59.0,59.834999,3080400,EOG
2013-05-03,60.700001,62.099998,60.700001,61.990002,4339000,EOG
2013-05-06,62.299999,63.365002,61.630001,63.02,5604800,EOG
2013-05-07,66.894997,68.980003,66.480003,67.845001,10445000,EOG
2013-05-08,68.019997,69.389999,67.959999,68.949997,6426200,EOG
2013-05-09,69.404999,69.5,67.764999,68.040001,5611400,EOG
2013-05-10,67.745003,67.745003,65.849998,66.790001,4896400,EOG
2013-05-13,66.410004,67.269997,66.154999,66.830002,3208800,EOG
2013-05-14,67.0,68.485001,66.910004,68.334999,3957800,EOG
2013-05-15,68.245003,68.82,67.025002,67.345001,4216200,EOG
2013-05-16,67.254997,67.459999,66.370003,66.610001,3958800,EOG
2013-05-17,66.900002,67.945,66.754997,67.625,5239200,EOG
2013-05-20,67.684998,68.574997,67.434998,67.805,4074400,EOG
2013-05-21,67.889999,68.135002,67.025002,67.139999,2490200,EOG
2013-05-22,67.080002,67.764999,64.910004,65.464996,4040000,EOG
2013-05-23,64.485001,65.82,64.114998,65.699997,3610600,EOG
2013-05-24,64.864998,65.474998,64.315002,65.415001,2411000,EOG
2013-05-28,66.230003,66.625,64.754997,65.559998,3505800,EOG
2013-05-29,65.169998,66.709999,65.059998,66.415001,3149600,EOG
2013-05-30,66.165001,66.970001,65.449997,66.345001,2435200,EOG
2013-05-31,65.864998,66.300003,64.544998,64.550003,3438200,EOG
2013-06-03,65.074997,66.065002,64.860001,65.875,2904200,EOG
2013-06-04,65.735001,66.32,65.165001,66.080002,3553000,EOG
2013-06-05,65.830002,65.985001,64.245003,64.260002,2890800,EOG
2013-06-06,64.455002,65.324997,63.759998,65.32,2992600,EOG
2013-06-07,65.550003,66.824997,65.099998,66.339996,2235600,EOG
2013-06-10,66.165001,66.300003,65.574997,65.809998,1533600,EOG
2013-06-11,64.644997,65.160004,64.120003,64.555,2794600,EOG
2013-06-12,65.629997,65.885002,64.739998,64.815002,2709400,EOG
2013-06-13,64.839996,66.75,64.675003,66.665001,3135000,EOG
2013-06-14,66.805,66.805,65.565002,65.870003,2687800,EOG
2013-06-17,66.599998,67.169998,66.080002,66.665001,2379400,EOG
2013-06-18,66.75,67.980003,66.57,67.510002,2800400,EOG
2013-06-19,67.485001,68.995003,67.389999,67.794998,3409000,EOG
2013-06-20,66.860001,66.945,64.894997,65.495003,4397600,EOG
2013-06-21,66.120003,66.199997,64.285004,65.199997,4786600,EOG
2013-06-24,64.445,64.730003,62.264999,63.705002,3962200,EOG
2013-06-25,64.510002,65.550003,64.110001,65.074997,3441000,EOG
2013-06-26,65.595001,66.275002,64.764999,65.925003,2504600,EOG
2013-06-27,66.580002,67.040001,65.360001,65.504997,3610800,EOG
2013-06-28,65.214996,66.495003,65.010002,65.839996,3424400,EOG
2013-07-01,66.894997,68.214996,66.620003,67.654999,3230400,EOG
2013-07-02,67.620003,69.635002,67.620003,68.940002,4339200,EOG
2013-07-03,69.0,69.25,68.404999,69.089996,1707400,EOG
2013-07-05,69.529999,70.32,69.315002,70.199997,2281000,EOG
2013-07-08,70.75,71.264999,69.504997,69.879997,3429400,EOG
2013-07-09,70.474998,71.235001,70.195,71.110001,3547400,EOG
2013-07-10,71.345001,71.839996,70.815002,71.135002,3534000,EOG
2013-07-11,72.0,73.394997,71.445,71.775002,5601400,EOG
2013-07-12,71.550003,72.385002,70.955002,72.355003,3772200,EOG
2013-07-15,72.315002,72.809998,71.294998,71.769997,3459200,EOG
2013-07-16,71.889999,72.769997,71.875,72.279999,3735400,EOG
2013-07-17,72.525002,73.209999,72.324997,72.915001,2746000,EOG
2013-07-18,73.209999,74.135002,73.110001,73.5,3070600,EOG
2013-07-19,73.904999,74.349998,73.254997,74.334999,2742200,EOG
2013-07-22,74.315002,75.025002,73.769997,74.745003,3240800,EOG
2013-07-23,74.809998,74.989998,74.004997,74.32,3264600,EOG
2013-07-24,74.544998,74.57,71.580002,72.035004,6075800,EOG
2013-07-25,72.035004,73.699997,72.0,73.684998,3925000,EOG
2013-07-26,73.120003,73.360001,72.120003,72.870003,2974400,EOG
2013-07-29,72.660004,72.760002,71.934998,72.355003,1627400,EOG
2013-07-30,72.525002,72.889999,70.775002,72.050003,3268400,EOG
2013-07-31,72.309998,74.084999,72.309998,72.745003,3469400,EOG
2013-08-01,73.785004,76.455002,73.785004,76.035004,3991600,EOG
2013-08-02,75.379997,76.605003,75.125,76.514999,2813200,EOG
2013-08-05,76.470001,77.519997,76.074997,77.089996,3574000,EOG
2013-08-06,77.050003,77.455002,75.654999,76.610001,4948800,EOG
2013-08-07,80.154999,80.735001,77.644997,78.110001,9410200,EOG
2013-08-08,78.93,80.125,78.154999,79.290001,4722600,EOG
2013-08-09,79.330002,79.985001,79.0,79.419998,3664400,EOG
2013-08-12,79.080002,80.224998,78.730003,79.379997,4004400,EOG
2013-08-13,79.5,79.574997,78.379997,79.120003,2282600,EOG
2013-08-14,79.059998,79.449997,78.059998,78.199997,2548200,EOG
2013-08-15,77.769997,78.889999,77.144997,78.294998,2551400,EOG
2013-08-16,77.764999,78.445,77.154999,77.745003,2502000,EOG
2013-08-19,77.760002,78.059998,76.269997,76.345001,2752800,EOG
2013-08-20,76.349998,77.945,76.080002,77.309998,2395400,EOG
2013-08-21,77.184998,77.184998,75.695,75.919998,2361200,EOG
2013-08-22,76.364998,77.68,76.224998,77.199997,1463000,EOG
2013-08-23,77.199997,78.394997,76.769997,78.309998,2084200,EOG
2013-08-26,78.629997,79.805,78.415001,78.555,2204200,EOG
2013-08-27,78.080002,79.279999,78.0,78.144997,2267600,EOG
2013-08-28,78.470001,80.660004,78.415001,79.730003,3517800,EOG
2013-08-29,79.364998,79.650002,78.339996,78.544998,1990800,EOG
2013-08-30,78.75,79.160004,78.144997,78.525002,2166200,EOG
2013-09-03,79.730003,80.245003,78.525002,79.214996,2207600,EOG
2013-09-04,78.745003,80.504997,78.745003,80.264999,2611800,EOG
2013-09-05,80.610001,81.309998,80.474998,80.714996,1967800,EOG
2013-09-06,81.285004,82.165001,80.290001,80.860001,3772400,EOG
2013-09-09,81.550003,82.0,81.084999,81.824997,3747000,EOG
2013-09-10,81.75,82.360001,80.464996,81.75,3420600,EOG
2013-09-11,81.724998,83.684998,81.419998,83.574997,3613400,EOG
2013-09-12,83.769997,84.385002,83.5,83.995003,3130200,EOG
2013-09-13,83.875,84.07,83.050003,83.220001,2089400,EOG
2013-09-16,83.769997,83.995003,82.540001,82.900002,2466600,EOG
2013-09-17,83.254997,84.18,82.894997,83.885002,2069800,EOG
2013-09-18,83.629997,86.18,83.599998,85.894997,2870200,EOG
2013-09-19,86.050003,86.404999,84.675003,85.364998,2122000,EOG
2013-09-20,85.25,85.764999,84.264999,84.434998,3677400,EOG
2013-09-23,84.285004,84.855003,84.055,84.43,2652000,EOG
2013-09-24,84.705002,86.959999,84.309998,86.044998,4233600,EOG
2013-09-25,86.044998,86.644997,85.364998,85.690002,3507400,EOG
2013-09-26,85.860001,86.084999,84.910004,86.044998,1933600,EOG
2013-09-27,85.614998,85.830002,84.900002,85.364998,1660600,EOG
2013-09-30,83.779999,85.169998,83.559998,84.639999,2593800,EOG
2013-10-01,84.305,86.415001,84.275002,86.074997,2809200,EOG
2013-10-02,85.934998,86.18,84.589996,86.18,2717600,EOG
2013-10-03,85.974998,86.114998,84.995003,85.900002,2515400,EOG
2013-10-04,85.959999,87.43,85.269997,87.294998,3206400,EOG
2013-10-07,86.105003,87.105003,85.625,86.415001,3423800,EOG
2013-10-08,86.169998,87.324997,85.205002,85.730003,3545000,EOG
2013-10-09,86.165001,86.779999,84.800003,85.760002,3839600,EOG
2013-10-10,86.695,87.470001,86.470001,87.43,3032600,EOG
2013-10-11,87.160004,90.474998,87.125,89.495003,3899800,EOG
2013-10-14,88.68,90.540001,88.165001,90.529999,2461200,EOG
2013-10-15,90.125,90.989998,89.5,89.985001,3037000,EOG
2013-10-16,91.239998,92.934998,90.735001,91.144997,4577200,EOG
2013-10-17,90.839996,91.199997,89.650002,90.695,4643400,EOG
2013-10-18,91.330002,92.084999,90.419998,91.894997,4302000,EOG
2013-10-21,91.5,92.75,91.324997,92.160004,2405000,EOG
2013-10-22,93.394997,94.150002,91.790001,92.574997,3930000,EOG
2013-10-23,91.559998,91.559998,88.254997,89.220001,5441400,EOG
2013-10-24,89.029999,91.285004,88.055,90.714996,4082000,EOG
2013-10-25,91.175003,92.044998,90.644997,91.720001,2583800,EOG
2013-10-28,91.915001,91.949997,90.940002,91.209999,1835000,EOG
2013-10-29,91.434998,92.885002,91.154999,92.540001,2861800,EOG
2013-10-30,93.160004,93.425003,89.445,90.165001,3915000,EOG
2013-10-31,89.989998,90.455002,88.355003,89.199997,3954400,EOG
2013-11-01,89.305,90.014999,87.699997,89.489998,3633200,EOG
2013-11-04,90.235001,91.800003,89.864998,91.730003,2737200,EOG
2013-11-05,91.669998,91.669998,89.760002,89.864998,3686200,EOG
2013-11-06,90.665001,91.449997,87.970001,88.32,4666800,EOG
2013-11-07,89.654999,90.120003,82.525002,85.790001,9039000,EOG
2013-11-08,85.559998,86.629997,85.279999,85.480003,5577800,EOG
2013-11-11,85.605003,85.82,84.815002,85.724998,3293200,EOG
2013-11-12,85.349998,85.540001,82.900002,83.550003,4579200,EOG
2013-11-13,83.220001,84.93,82.894997,84.730003,4713200,EOG
2013-11-14,84.745003,85.040001,83.974998,84.834999,3690600,EOG
2013-11-15,85.139999,86.07,83.940002,85.690002,4322400,EOG
2013-11-18,85.75,86.099998,83.735001,84.260002,3032000,EOG
2013-11-19,84.059998,84.735001,82.824997,83.945,3115400,EOG
2013-11-20,84.425003,84.879997,83.105003,83.459999,3010600,EOG
2013-11-21,84.059998,84.980003,83.900002,84.654999,3079200,EOG
2013-11-22,85.099998,85.205002,83.675003,85.074997,2536600,EOG
2013-11-25,84.660004,84.684998,82.834999,84.595001,3777800,EOG
2013-11-26,84.675003,85.739998,83.849998,84.599998,3180400,EOG
2013-11-27,84.464996,84.845001,82.760002,83.214996,3360200,EOG
2013-11-29,83.25,83.555,82.095001,82.5,2248400,EOG
2013-12-02,83.0,83.275002,81.565002,82.5,3034400,EOG
2013-12-03,82.224998,83.364998,80.910004,82.739998,4163800,EOG
2013-12-04,82.800003,84.555,82.75,83.565002,3751400,EOG
2013-12-05,82.669998,83.870003,82.080002,82.690002,4473800,EOG
2013-12-06,83.474998,83.550003,79.945,80.019997,7343200,EOG
2013-12-09,80.459999,80.625,78.154999,79.07,8547400,EOG
2013-12-10,79.214996,80.970001,79.07,79.654999,4554400,EOG
2013-12-11,79.425003,79.57,78.004997,78.129997,4240000,EOG
2013-12-12,78.214996,79.660004,78.120003,79.18,3813000,EOG
2013-12-13,78.834999,79.675003,78.245003,79.510002,4488600,EOG
2013-12-16,79.669998,80.985001,79.669998,79.870003,4120200,EOG
2013-12-17,80.260002,80.260002,78.754997,79.824997,3471800,EOG
2013-12-18,79.82,81.190002,79.165001,81.0,5965400,EOG
2013-12-19,80.834999,82.955002,80.589996,82.665001,5073600,EOG
2013-12-20,83.059998,84.660004,82.724998,84.260002,6265800,EOG
2013-12-23,84.629997,84.919998,83.415001,83.809998,3028000,EOG
2013-12-24,83.910004,84.135002,83.114998,84.129997,978200,EOG
2013-12-26,84.230003,84.769997,83.834999,84.010002,1772200,EOG
2013-12-27,84.07,84.739998,83.839996,84.580002,1685200,EOG
2013-12-30,84.474998,85.25,83.099998,83.675003,2811400,EOG
2013-12-31,83.669998,84.425003,83.235001,83.919998,2109800,EOG
2014-01-02,83.285004,83.980003,82.029999,82.510002,2943400,EOG
2014-01-03,82.875,83.324997,81.904999,82.279999,2693800,EOG
2014-01-06,82.385002,82.665001,81.169998,82.010002,3649200,EOG
2014-01-07,82.535004,83.455002,81.855003,83.425003,3286800,EOG
2014-01-08,83.010002,83.915001,82.525002,83.389999,2857800,EOG
2014-01-09,83.705002,84.445,82.739998,83.5,3539400,EOG
2014-01-10,83.730003,84.050003,82.995003,83.404999,2949800,EOG
2014-01-13,83.705002,84.135002,81.485001,81.730003,2672600,EOG
2014-01-14,82.029999,84.364998,81.815002,84.300003,3221800,EOG
2014-01-15,84.730003,86.639999,84.699997,85.18,4088800,EOG
2014-01-16,85.050003,85.584999,84.349998,85.050003,3342400,EOG
2014-01-17,85.480003,85.940002,84.459999,84.480003,3325800,EOG
2014-01-21,84.580002,85.275002,84.07,84.614998,3195000,EOG
2014-01-22,85.099998,86.150002,84.625,85.860001,3588600,EOG
2014-01-23,84.889999,85.870003,84.114998,84.584999,4482800,EOG
2014-01-24,84.025002,84.519997,82.559998,82.764999,5645400,EOG
2014-01-27,82.584999,82.745003,80.629997,81.050003,3806000,EOG
2014-01-28,81.690002,83.75,81.144997,83.610001,3292600,EOG
2014-01-29,82.959999,83.080002,81.769997,82.324997,3280400,EOG
2014-01-30,82.550003,83.75,82.324997,83.065002,2263000,EOG
2014-01-31,82.334999,83.800003,81.589996,82.620003,2639600,EOG
2014-02-03,82.305,83.43,80.75,80.870003,4528800,EOG
2014-02-04,81.334999,84.495003,81.25,84.290001,6576800,EOG
2014-02-05,84.050003,84.849998,83.385002,83.745003,4293000,EOG
2014-02-06,83.845001,86.894997,83.845001,86.625,5142200,EOG
2014-02-07,87.385002,88.440002,86.57,88.25,4170600,EOG
2014-02-10,88.379997,88.379997,86.535004,87.099998,3538200,EOG
2014-02-11,87.150002,88.105003,86.779999,87.364998,3298800,EOG
2014-02-12,87.875,88.449997,87.245003,87.555,2585000,EOG
2014-02-13,86.790001,88.375,86.300003,87.735001,3432600,EOG
2014-02-14,87.855003,88.625,87.445,88.480003,2337600,EOG
2014-02-18,89.059998,90.129997,89.004997,89.959999,3654600,EOG
2014-02-19,89.525002,90.805,89.199997,89.43,3835000,EOG
2014-02-20,89.519997,91.029999,89.074997,90.014999,4512000,EOG
2014-02-21,90.235001,90.485001,88.970001,89.0,5410800,EOG
2014-02-24,89.214996,90.809998,88.514999,90.199997,7053200,EOG
2014-02-25,91.425003,92.565002,89.625,92.0,7461200,EOG
2014-02-26,91.805,94.205002,91.440002,93.220001,7214400,EOG
2014-02-27,93.205002,93.824997,92.245003,93.735001,3779600,EOG
2014-02-28,93.860001,95.540001,93.555,94.709999,5076400,EOG
2014-03-03,94.525002,96.0,94.309998,94.644997,5608400,EOG
2014-03-04,95.235001,96.459999,95.165001,95.779999,4265400,EOG
2014-03-05,96.019997,96.610001,95.025002,95.245003,3900800,EOG
2014-03-06,95.360001,96.105003,94.665001,95.529999,3450600,EOG
2014-03-07,95.760002,95.974998,94.099998,94.959999,3917200,EOG
2014-03-10,94.959999,94.959999,93.559998,94.525002,2759200,EOG
2014-03-11,94.919998,95.084999,92.660004,92.800003,4103200,EOG
2014-03-12,91.800003,93.214996,90.830002,92.565002,4087600,EOG
2014-03-13,93.125,93.324997,90.885002,91.455002,3763800,EOG
2014-03-14,91.485001,93.105003,91.449997,92.985001,3178400,EOG
2014-03-17,93.300003,94.0,93.0,93.614998,2722400,EOG
2014-03-18,93.699997,95.260002,93.589996,94.580002,3166000,EOG
2014-03-19,94.675003,94.720001,93.014999,93.764999,3165000,EOG
2014-03-20,93.809998,95.279999,93.035004,95.165001,4022400,EOG
2014-03-21,95.955002,96.580002,94.690002,95.82,5331800,EOG
2014-03-24,96.125,96.485001,94.230003,94.800003,3461600,EOG
2014-03-25,95.589996,96.485001,95.449997,95.785004,3816400,EOG
2014-03-26,96.275002,97.660004,95.949997,96.059998,4117200,EOG
2014-03-27,96.144997,97.699997,96.010002,96.730003,3528200,EOG
2014-03-28,97.235001,99.410004,97.055,98.580002,4051000,EOG
2014-03-31,99.235001,99.75,97.525002,98.084999,8285600,EOG
2014-04-01,99.379997,100.360001,98.260002,98.980003,3422900,EOG
2014-04-02,98.269997,99.449997,98.019997,99.110001,2858000,EOG
2014-04-03,99.330002,101.5,99.260002,100.650002,5219000,EOG
2014-04-04,102.669998,103.300003,98.949997,99.769997,4028600,EOG
2014-04-07,99.720001,99.980003,97.449997,97.93,3146300,EOG
2014-04-08,97.779999,99.580002,97.540001,98.709999,3293600,EOG
2014-04-09,98.940002,99.169998,97.989998,98.949997,3826700,EOG
2014-04-10,98.629997,99.989998,97.559998,98.110001,4706000,EOG
2014-04-11,97.669998,99.440002,97.57,98.629997,4581500,EOG
2014-04-14,99.519997,100.099998,98.720001,99.959999,3427800,EOG
2014-04-15,99.629997,101.68,99.519997,101.110001,4695400,EOG
2014-04-16,101.480003,102.199997,100.43,101.010002,3650900,EOG
2014-04-17,100.839996,102.839996,100.839996,102.449997,3253200,EOG
2014-04-21,102.980003,103.580002,101.839996,103.529999,2404700,EOG
2014-04-22,103.269997,103.269997,102.110001,102.339996,3332800,EOG
2014-04-23,102.529999,105.18,102.529999,105.080002,3445700,EOG
2014-04-24,105.5,105.5,103.419998,103.480003,3716000,EOG
2014-04-25,103.25,103.300003,98.519997,99.040001,7168000,EOG
2014-04-28,99.940002,100.0,96.529999,98.059998,5112100,EOG
2014-04-29,98.879997,101.230003,98.830002,99.620003,4089100,EOG
2014-04-30,99.07,99.199997,97.010002,98.0,6297700,EOG
2014-05-01,98.330002,98.769997,96.809998,97.120003,4240100,EOG
2014-05-02,97.300003,98.25,96.82,97.059998,3710900,EOG
2014-05-05,96.040001,99.709999,96.010002,99.25,4757400,EOG
2014-05-06,102.800003,106.5,101.839996,103.629997,8515800,EOG
2014-05-07,104.610001,105.449997,102.639999,104.790001,5705400,EOG
2014-05-08,104.029999,104.559998,101.620003,101.730003,3264300,EOG
2014-05-09,102.0,102.300003,100.639999,102.279999,3709500,EOG
2014-05-12,102.57,103.730003,101.980003,103.639999,3351800,EOG
2014-05-13,104.580002,105.5,104.07,105.169998,3426300,EOG
2014-05-14,105.389999,105.489998,103.860001,103.900002,2415000,EOG
2014-05-15,103.970001,103.980003,101.550003,102.739998,2608100,EOG
2014-05-16,102.57,102.879997,101.339996,102.5,2846300,EOG
2014-05-19,102.5,103.360001,101.959999,102.300003,1832600,EOG
2014-05-20,102.220001,102.949997,101.470001,101.889999,1937500,EOG
2014-05-21,102.699997,104.360001,102.129997,104.160004,1777500,EOG
2014-05-22,104.290001,105.169998,103.529999,103.68,2457100,EOG
2014-05-23,103.889999,105.150002,103.440002,103.970001,2535000,EOG
2014-05-27,104.440002,104.970001,103.75,104.730003,2072500,EOG
2014-05-28,104.860001,105.629997,104.400002,105.190002,2724800,EOG
2014-05-29,105.419998,106.709999,105.0,106.669998,2565500,EOG
2014-05-30,106.269997,106.360001,105.25,105.800003,2293300,EOG
2014-06-02,105.949997,106.0,104.949997,105.379997,1712400,EOG
2014-06-03,105.449997,106.660004,105.269997,106.660004,1974800,EOG
2014-06-04,106.480003,106.730003,105.559998,106.370003,1695600,EOG
2014-06-05,106.349998,107.910004,105.82,107.900002,2212100,EOG
2014-06-06,108.139999,109.559998,108.040001,109.32,2151400,EOG
2014-06-09,110.089996,110.75,109.0,109.510002,2366300,EOG
2014-06-10,109.389999,109.75,108.410004,108.690002,2174200,EOG
2014-06-11,108.25,110.910004,108.139999,110.699997,2683700,EOG
2014-06-12,111.459999,113.019997,111.220001,111.629997,3799500,EOG
2014-06-13,111.769997,114.059998,110.529999,114.019997,3126400,EOG
2014-06-16,115.209999,115.209999,113.019997,114.029999,4075200,EOG
2014-06-17,113.949997,113.949997,111.260002,112.389999,5247000,EOG
2014-06-18,112.580002,113.839996,111.739998,113.540001,2912400,EOG
2014-06-19,113.139999,115.849998,112.519997,115.800003,3865900,EOG
2014-06-20,117.050003,118.389999,116.150002,117.980003,5556100,EOG
2014-06-23,118.519997,118.889999,116.949997,117.410004,3328800,EOG
2014-06-24,117.18,117.449997,112.239998,113.019997,4574300,EOG
2014-06-25,113.32,116.25,113.32,116.019997,3456700,EOG
2014-06-26,115.68,115.82,114.07,115.419998,2355100,EOG
2014-06-27,115.230003,115.93,114.709999,115.839996,2801600,EOG
2014-06-30,116.080002,117.190002,115.849998,116.860001,2342000,EOG
2014-07-01,117.440002,117.940002,116.019997,116.550003,2793600,EOG
2014-07-02,116.860001,117.589996,115.540001,116.230003,2649800,EOG
2014-07-03,116.269997,117.019997,115.110001,116.75,1677900,EOG
2014-07-07,116.400002,116.5,115.419998,115.730003,1574500,EOG
2014-07-08,115.370003,116.550003,115.129997,115.980003,2511100,EOG
2014-07-09,116.099998,116.629997,115.190002,116.559998,1938800,EOG
2014-07-10,114.879997,115.879997,113.760002,114.959999,2212700,EOG
2014-07-11,115.739998,115.739998,113.389999,113.650002,2482100,EOG
2014-07-14,114.650002,116.050003,114.309998,115.690002,2956100,EOG
2014-07-15,114.910004,115.620003,112.639999,113.440002,3367700,EOG
2014-07-16,114.620003,117.279999,114.169998,117.099998,3181000,EOG
2014-07-17,117.480003,118.809998,115.349998,115.550003,2286700,EOG
2014-07-18,115.360001,116.389999,114.339996,116.040001,2605200,EOG
2014-07-21,115.860001,116.43,115.120003,116.150002,1595000,EOG
2014-07-22,116.75,117.620003,115.800003,116.550003,2600600,EOG
2014-07-23,116.699997,116.699997,115.300003,115.949997,3621600,EOG
2014-07-24,116.480003,116.93,115.699997,116.199997,2864400,EOG
2014-07-25,115.580002,115.860001,114.400002,114.82,1981100,EOG
2014-07-28,114.82,115.019997,113.0,113.389999,2993500,EOG
2014-07-29,113.269997,115.330002,113.190002,114.239998,2502800,EOG
2014-07-30,114.830002,115.440002,113.360001,113.629997,1778300,EOG
2014-07-31,112.839996,113.089996,109.370003,109.440002,4162500,EOG
2014-08-01,108.650002,109.809998,107.160004,108.040001,3966400,EOG
2014-08-04,108.739998,112.120003,108.080002,111.809998,3002600,EOG
2014-08-05,111.809998,111.809998,107.510002,108.629997,4848700,EOG
2014-08-06,107.029999,108.510002,105.629997,106.639999,5007700,EOG
2014-08-07,107.629997,107.629997,105.400002,106.059998,2977200,EOG
2014-08-08,106.07,107.900002,106.07,107.779999,2354100,EOG
2014-08-11,108.720001,109.0,107.919998,108.300003,2760600,EOG
2014-08-12,107.889999,108.489998,106.339996,106.690002,3265800,EOG
