Date,Open,High,Low,Close,Volume,Symbol
2013-04-03,79.870003,79.879997,78.800003,78.959999,3895400,PEP
2013-04-04,78.300003,79.57,78.300003,79.529999,5299000,PEP
2013-04-05,78.949997,79.080002,78.400002,78.589996,4244000,PEP
2013-04-08,78.57,79.510002,78.25,79.5,3726400,PEP
2013-04-09,79.599998,79.720001,79.150002,79.209999,3921900,PEP
2013-04-10,79.43,80.099998,79.260002,80.059998,3540200,PEP
2013-04-11,80.029999,80.480003,79.800003,79.959999,5389900,PEP
2013-04-12,78.93,80.040001,78.739998,79.989998,5540000,PEP
2013-04-15,79.529999,80.019997,78.910004,78.919998,5356600,PEP
2013-04-16,79.230003,80.029999,79.089996,80.0,5148600,PEP
2013-04-17,79.739998,80.150002,78.769997,78.849998,7532300,PEP
2013-04-18,80.209999,83.449997,80.110001,81.25,18895600,PEP
2013-04-19,82.010002,83.269997,81.870003,82.769997,8368300,PEP
2013-04-22,82.290001,83.629997,82.050003,83.379997,6664800,PEP
2013-04-23,83.669998,84.32,83.5,84.099998,6670800,PEP
2013-04-24,84.059998,84.290001,82.220001,82.339996,6398300,PEP
2013-04-25,82.410004,83.089996,82.18,82.82,5602800,PEP
2013-04-26,82.709999,82.989998,82.300003,82.510002,3076000,PEP
2013-04-29,82.510002,82.919998,82.419998,82.650002,2849600,PEP
2013-04-30,82.410004,82.639999,82.019997,82.470001,4116100,PEP
2013-05-01,82.360001,82.839996,82.080002,82.209999,3532100,PEP
2013-05-02,82.139999,82.93,82.080002,82.559998,2727000,PEP
2013-05-03,82.959999,83.25,82.459999,82.830002,4777200,PEP
2013-05-06,82.699997,82.699997,82.220001,82.5,3032100,PEP
2013-05-07,82.589996,83.339996,82.370003,83.339996,3706700,PEP
2013-05-08,83.300003,83.650002,82.809998,83.25,4110700,PEP
2013-05-09,83.349998,83.580002,82.599998,82.849998,3711900,PEP
2013-05-10,82.980003,83.25,82.580002,83.0,3161800,PEP
2013-05-13,82.720001,83.349998,82.519997,83.029999,3010600,PEP
2013-05-14,83.059998,83.519997,82.919998,83.5,4538500,PEP
2013-05-15,83.379997,84.449997,83.239998,84.25,4087900,PEP
2013-05-16,84.040001,84.779999,83.669998,83.739998,4496300,PEP
2013-05-17,83.910004,84.040001,83.110001,83.800003,4505200,PEP
2013-05-20,83.790001,83.839996,82.470001,82.589996,3958200,PEP
2013-05-21,82.629997,82.93,82.120003,82.629997,3982600,PEP
2013-05-22,82.589996,84.269997,82.580002,82.970001,5239900,PEP
2013-05-23,82.300003,82.730003,81.510002,82.120003,4687000,PEP
2013-05-24,81.809998,82.779999,81.550003,82.580002,3579600,PEP
2013-05-28,83.089996,83.480003,82.169998,82.43,4052500,PEP
2013-05-29,82.230003,82.230003,80.919998,81.120003,4346000,PEP
2013-05-30,81.139999,81.489998,80.699997,81.220001,4959800,PEP
2013-05-31,81.019997,81.610001,80.720001,80.769997,7813300,PEP
2013-06-03,80.669998,81.489998,79.730003,81.400002,5758100,PEP
2013-06-04,81.650002,82.059998,81.019997,81.629997,4543000,PEP
2013-06-05,80.889999,81.529999,80.720001,81.199997,6998200,PEP
2013-06-06,81.190002,81.660004,80.709999,81.660004,6031600,PEP
2013-06-07,81.980003,82.510002,81.489998,82.510002,6448200,PEP
2013-06-10,82.599998,83.059998,82.110001,82.849998,5036600,PEP
2013-06-11,82.379997,82.809998,81.82,82.529999,6505000,PEP
2013-06-12,82.809998,83.190002,82.040001,82.110001,4277900,PEP
2013-06-13,82.059998,82.239998,81.25,81.980003,5410700,PEP
2013-06-14,82.0,83.0,81.989998,82.129997,4034300,PEP
2013-06-17,82.589996,82.93,82.089996,82.550003,4655200,PEP
2013-06-18,82.370003,82.690002,82.0,82.57,3355200,PEP
2013-06-19,82.260002,82.669998,80.889999,80.889999,5487200,PEP
2013-06-20,80.480003,80.879997,78.769997,78.910004,7031200,PEP
2013-06-21,79.559998,80.419998,79.220001,80.129997,9417000,PEP
2013-06-24,78.68,80.75,78.199997,80.129997,6787400,PEP
2013-06-25,80.419998,80.550003,79.669998,80.040001,5929200,PEP
2013-06-26,80.620003,81.57,80.620003,81.300003,4519100,PEP
2013-06-27,81.769997,82.540001,81.519997,81.739998,4464300,PEP
2013-06-28,81.970001,82.269997,81.599998,81.790001,5996000,PEP
2013-07-01,81.959999,82.5,81.760002,82.040001,3804900,PEP
2013-07-02,81.940002,82.230003,81.32,81.68,5056000,PEP
2013-07-03,81.440002,81.440002,80.32,80.730003,3862500,PEP
2013-07-05,81.099998,81.279999,80.290001,80.800003,3343200,PEP
2013-07-08,81.32,81.839996,81.07,81.779999,3749900,PEP
2013-07-09,82.209999,82.870003,81.959999,82.769997,3834500,PEP
2013-07-10,82.769997,83.419998,82.669998,82.989998,5654100,PEP
2013-07-11,83.650002,84.629997,83.650002,84.550003,4746500,PEP
2013-07-12,84.050003,84.519997,83.839996,84.32,4349300,PEP
2013-07-15,84.43,84.919998,84.330002,84.720001,4215000,PEP
2013-07-16,83.93,84.300003,83.309998,84.019997,4480500,PEP
2013-07-17,84.050003,85.510002,83.93,85.239998,7280100,PEP
2013-07-18,85.330002,87.059998,85.300003,86.800003,9202600,PEP
2013-07-19,86.339996,86.839996,85.870003,86.410004,6146200,PEP
2013-07-22,86.190002,86.940002,86.029999,86.400002,4780500,PEP
2013-07-23,86.370003,86.43,85.970001,86.199997,6321200,PEP
2013-07-24,86.699997,86.699997,85.639999,85.639999,5939800,PEP
2013-07-25,85.639999,85.800003,85.279999,85.550003,5084900,PEP
2013-07-26,84.849998,85.339996,84.360001,85.309998,4189800,PEP
2013-07-29,85.260002,85.599998,84.959999,85.25,3406300,PEP
2013-07-30,85.57,85.989998,85.110001,85.110001,4354700,PEP
2013-07-31,85.290001,85.660004,83.43,83.540001,8016500,PEP
2013-08-01,84.040001,84.400002,83.870003,84.199997,5790900,PEP
2013-08-02,84.0,84.339996,83.400002,84.290001,4442800,PEP
2013-08-05,84.339996,84.639999,83.769997,84.480003,3590200,PEP
2013-08-06,84.440002,85.43,84.120003,85.050003,3837800,PEP
2013-08-07,84.93,84.989998,84.360001,84.760002,3832600,PEP
2013-08-08,84.980003,85.089996,84.440002,84.68,2707900,PEP
2013-08-09,84.68,84.769997,84.18,84.339996,3753900,PEP
2013-08-12,83.93,84.029999,83.529999,83.809998,2868600,PEP
2013-08-13,83.910004,84.099998,83.260002,83.389999,2953000,PEP
2013-08-14,83.339996,83.540001,82.730003,82.75,3080600,PEP
2013-08-15,82.239998,82.279999,80.830002,80.910004,5350200,PEP
2013-08-16,80.599998,80.75,79.940002,80.18,6032400,PEP
2013-08-19,80.110001,81.050003,79.82,80.879997,4945100,PEP
2013-08-20,80.959999,80.959999,80.260002,80.290001,3452900,PEP
2013-08-21,80.059998,80.160004,79.010002,79.080002,5453900,PEP
2013-08-22,78.989998,79.690002,78.709999,79.25,3821500,PEP
2013-08-23,79.519997,79.980003,79.269997,79.849998,3026900,PEP
2013-08-26,79.970001,80.099998,79.669998,79.690002,4079000,PEP
2013-08-27,79.190002,79.389999,78.610001,79.059998,5179700,PEP
2013-08-28,78.959999,79.68,78.940002,79.370003,5057400,PEP
2013-08-29,79.25,79.739998,79.050003,79.330002,5617000,PEP
2013-08-30,79.419998,79.839996,79.230003,79.730003,4362700,PEP
2013-09-03,80.480003,80.790001,80.040001,80.199997,5966600,PEP
2013-09-04,79.709999,79.709999,79.0,79.529999,5335000,PEP
2013-09-05,79.529999,79.709999,78.800003,79.07,4025500,PEP
2013-09-06,79.110001,79.68,78.32,79.260002,4443600,PEP
2013-09-09,79.25,79.480003,78.790001,79.379997,3757100,PEP
2013-09-10,79.760002,79.800003,79.029999,79.43,4682500,PEP
2013-09-11,79.470001,79.900002,79.139999,79.849998,4437900,PEP
2013-09-12,79.970001,80.050003,79.559998,79.870003,3322300,PEP
2013-09-13,80.099998,80.400002,79.900002,80.32,3416100,PEP
2013-09-16,80.790001,81.220001,80.610001,81.019997,4083900,PEP
2013-09-17,81.010002,81.839996,80.970001,81.660004,4139300,PEP
2013-09-18,81.690002,82.93,81.25,82.879997,4916800,PEP
2013-09-19,82.879997,82.940002,81.339996,81.82,5351700,PEP
2013-09-20,82.0,82.0,81.480003,81.739998,5330500,PEP
2013-09-23,81.559998,81.580002,80.949997,81.019997,5384600,PEP
2013-09-24,80.959999,81.230003,80.459999,80.540001,5686200,PEP
2013-09-25,80.68,81.160004,80.080002,80.209999,5174300,PEP
2013-09-26,80.279999,80.57,79.849998,80.540001,3941600,PEP
2013-09-27,80.360001,80.68,79.900002,80.199997,3429200,PEP
2013-09-30,79.860001,79.919998,79.25,79.5,5231400,PEP
2013-10-01,79.379997,79.82,79.019997,79.82,4135500,PEP
2013-10-02,79.529999,79.580002,78.669998,79.559998,5448300,PEP
2013-10-03,79.57,79.910004,79.290001,79.440002,3987600,PEP
2013-10-04,79.580002,79.93,79.129997,79.620003,2841500,PEP
2013-10-07,79.25,79.589996,78.959999,79.059998,4867100,PEP
2013-10-08,79.290001,79.349998,78.860001,78.93,5526500,PEP
2013-10-09,79.110001,80.190002,78.870003,79.5,5298600,PEP
2013-10-10,79.959999,80.690002,79.809998,80.690002,4663300,PEP
2013-10-11,80.730003,81.089996,80.449997,80.830002,4111000,PEP
2013-10-14,80.449997,81.120003,80.339996,81.089996,3642800,PEP
2013-10-15,81.169998,81.529999,80.400002,80.599998,5427700,PEP
2013-10-16,82.0,82.400002,81.379997,82.269997,7383200,PEP
2013-10-17,82.050003,82.620003,81.629997,82.580002,4469200,PEP
2013-10-18,82.650002,83.010002,82.230003,83.010002,6371200,PEP
2013-10-21,82.970001,82.970001,82.190002,82.370003,3997400,PEP
2013-10-22,82.449997,83.730003,82.300003,83.440002,5125900,PEP
2013-10-23,83.269997,83.440002,82.790001,83.330002,4665200,PEP
2013-10-24,83.410004,83.410004,82.540001,82.540001,5510800,PEP
2013-10-25,82.550003,83.370003,82.440002,83.349998,4065100,PEP
2013-10-28,83.360001,84.709999,83.230003,84.610001,5402000,PEP
2013-10-29,84.75,85.5,84.5,85.489998,4349400,PEP
2013-10-30,85.470001,85.489998,84.610001,84.720001,3556100,PEP
2013-10-31,84.650002,84.900002,84.089996,84.089996,4572200,PEP
2013-11-01,84.150002,84.690002,83.839996,84.559998,4170000,PEP
2013-11-04,84.620003,84.989998,84.139999,84.370003,3572800,PEP
2013-11-05,84.059998,84.910004,83.830002,84.620003,3207600,PEP
2013-11-06,84.949997,86.730003,84.669998,86.68,6017100,PEP
2013-11-07,86.57,86.68,85.089996,85.300003,5870000,PEP
2013-11-08,85.290001,85.879997,84.32,85.849998,5208100,PEP
2013-11-11,85.75,86.120003,85.260002,85.449997,4309200,PEP
2013-11-12,85.410004,85.68,85.029999,85.639999,4561000,PEP
2013-11-13,85.470001,86.010002,85.190002,85.949997,3228400,PEP
2013-11-14,85.980003,86.629997,85.879997,86.389999,2897300,PEP
2013-11-15,86.330002,86.580002,85.559998,86.029999,3324000,PEP
2013-11-18,86.019997,86.18,85.400002,85.860001,4157500,PEP
2013-11-19,85.610001,85.809998,84.93,85.290001,4026200,PEP
2013-11-20,85.480003,86.089996,84.980003,85.129997,4471100,PEP
2013-11-21,85.790001,85.919998,85.220001,85.620003,3137000,PEP
2013-11-22,85.559998,85.800003,85.110001,85.739998,3380100,PEP
2013-11-25,85.809998,86.120003,85.239998,85.370003,2536200,PEP
2013-11-26,85.400002,85.75,84.379997,84.389999,4633800,PEP
2013-11-27,84.510002,84.599998,84.07,84.419998,3611600,PEP
2013-11-29,84.620003,84.879997,84.199997,84.459999,2698100,PEP
2013-12-02,84.43,84.519997,83.540001,83.699997,4495900,PEP
2013-12-03,83.529999,83.959999,83.330002,83.800003,5767500,PEP
2013-12-04,83.019997,83.019997,82.110001,82.650002,6819800,PEP
2013-12-05,82.410004,82.589996,81.889999,81.900002,5321600,PEP
2013-12-06,82.519997,83.25,82.239998,83.150002,4841200,PEP
2013-12-09,82.919998,83.199997,82.360001,82.690002,5371700,PEP
2013-12-10,82.449997,82.809998,82.110001,82.400002,4888900,PEP
2013-12-11,82.32,83.07,82.32,82.669998,6606300,PEP
2013-12-12,82.559998,82.650002,80.970001,81.279999,6327400,PEP
2013-12-13,81.529999,81.839996,80.849998,80.93,3798300,PEP
2013-12-16,81.059998,81.300003,80.599998,81.0,4245600,PEP
2013-12-17,81.050003,81.25,80.349998,80.459999,8210200,PEP
2013-12-18,80.580002,81.610001,79.959999,81.419998,7416900,PEP
2013-12-19,81.279999,81.790001,81.019997,81.660004,4075700,PEP
2013-12-20,81.550003,82.099998,81.470001,81.809998,7496100,PEP
2013-12-23,82.339996,82.379997,81.449997,81.860001,3718700,PEP
2013-12-24,82.059998,82.209999,81.800003,82.040001,1115400,PEP
2013-12-26,82.139999,82.449997,82.010002,82.449997,1799000,PEP
2013-12-27,82.739998,83.110001,82.459999,82.709999,2361300,PEP
2013-12-30,82.709999,83.089996,82.68,82.910004,2006900,PEP
2013-12-31,82.980003,83.330002,82.540001,82.940002,3009500,PEP
2014-01-02,82.93,82.989998,81.82,82.099998,3275900,PEP
2014-01-03,82.120003,82.870003,82.120003,82.239998,3287200,PEP
2014-01-06,82.199997,82.610001,82.080002,82.279999,3888400,PEP
2014-01-07,82.620003,83.989998,82.610001,83.480003,6332400,PEP
2014-01-08,83.330002,83.620003,82.809998,83.239998,5653300,PEP
2014-01-09,83.339996,83.389999,82.370003,82.849998,4565900,PEP
2014-01-10,83.199997,83.639999,82.75,83.5,3712000,PEP
2014-01-13,83.059998,83.57,82.32,82.370003,4487100,PEP
2014-01-14,82.629997,82.860001,82.260002,82.370003,4389200,PEP
2014-01-15,82.480003,83.199997,82.279999,82.889999,4189100,PEP
2014-01-16,82.68,83.169998,82.300003,82.860001,3724700,PEP
2014-01-17,82.940002,82.980003,82.040001,82.199997,6259600,PEP
2014-01-21,82.209999,83.07,82.150002,82.919998,4790700,PEP
2014-01-22,82.830002,83.0,82.470001,82.849998,3920400,PEP
2014-01-23,82.849998,82.849998,81.870003,82.43,5429100,PEP
2014-01-24,82.07,82.629997,81.43,81.43,5906200,PEP
2014-01-27,81.43,82.769997,81.419998,82.059998,5811000,PEP
2014-01-28,82.389999,82.669998,81.709999,82.32,3867800,PEP
2014-01-29,81.870003,81.870003,80.099998,80.220001,7539700,PEP
2014-01-30,80.620003,81.360001,80.550003,81.080002,4589100,PEP
2014-01-31,80.199997,80.82,79.900002,80.360001,6728600,PEP
2014-02-03,80.349998,80.510002,78.519997,78.57,7073500,PEP
2014-02-04,78.970001,79.169998,78.279999,78.82,5431700,PEP
2014-02-05,78.57,79.620003,78.440002,79.419998,4829600,PEP
2014-02-06,80.190002,80.199997,78.849998,79.389999,6113800,PEP
2014-02-07,79.68,80.260002,79.260002,80.220001,4553800,PEP
2014-02-10,80.169998,80.720001,80.160004,80.599998,4742000,PEP
2014-02-11,80.480003,81.330002,80.330002,81.25,5068100,PEP
2014-02-12,81.480003,81.849998,80.980003,81.489998,4471200,PEP
2014-02-13,80.769997,80.870003,78.360001,79.690002,11197000,PEP
2014-02-14,79.760002,79.82,78.059998,78.089996,13206500,PEP
2014-02-18,78.629997,78.629997,77.779999,78.18,9800200,PEP
2014-02-19,78.040001,78.43,77.010002,77.099998,10353400,PEP
2014-02-20,77.43,78.870003,77.370003,78.010002,9580300,PEP
2014-02-21,78.010002,78.910004,77.900002,78.220001,7488400,PEP
2014-02-24,78.309998,79.589996,78.309998,78.879997,7747000,PEP
2014-02-25,79.019997,79.75,78.93,79.230003,7509200,PEP
2014-02-26,79.5,79.879997,78.57,78.650002,6586200,PEP
2014-02-27,78.650002,79.459999,78.400002,79.07,7809200,PEP
2014-02-28,79.089996,80.400002,78.849998,80.07,9870600,PEP
2014-03-03,79.169998,79.709999,79.099998,79.519997,5767200,PEP
2014-03-04,79.809998,80.93,79.800003,80.849998,7518000,PEP
2014-03-05,80.389999,81.470001,80.309998,81.110001,6398300,PEP
2014-03-06,81.169998,81.440002,80.959999,81.330002,5874500,PEP
2014-03-07,81.510002,81.629997,81.029999,81.559998,4032200,PEP
2014-03-10,81.550003,81.830002,81.209999,81.730003,4313500,PEP
2014-03-11,81.839996,82.980003,81.790001,82.809998,5837300,PEP
2014-03-12,82.199997,82.550003,81.860001,82.150002,5674500,PEP
2014-03-13,82.209999,82.709999,81.629997,81.800003,6119000,PEP
2014-03-14,81.730003,82.190002,80.860001,81.0,7763000,PEP
2014-03-17,81.470001,82.139999,81.290001,82.050003,7762000,PEP
2014-03-18,82.019997,82.220001,81.589996,81.949997,3488300,PEP
2014-03-19,81.980003,81.989998,81.190002,81.370003,5106000,PEP
2014-03-20,81.360001,81.910004,81.25,81.860001,3241100,PEP
2014-03-21,82.220001,82.57,81.5,82.139999,9206700,PEP
2014-03-24,82.330002,82.57,81.529999,81.889999,5253600,PEP
2014-03-25,81.900002,82.5,81.900002,82.400002,4170500,PEP
2014-03-26,82.57,83.739998,82.489998,82.870003,6388200,PEP
2014-03-27,82.849998,83.209999,82.5,82.540001,4352000,PEP
2014-03-28,82.699997,83.209999,82.699997,82.949997,4078100,PEP
2014-03-31,83.739998,83.800003,83.169998,83.5,6620900,PEP
2014-04-01,83.07,83.269997,82.730003,82.879997,4676800,PEP
2014-04-02,82.82,82.949997,82.440002,82.730003,4919200,PEP
2014-04-03,82.919998,83.099998,82.599998,82.910004,3362700,PEP
2014-04-04,83.169998,83.18,82.580002,82.589996,4404100,PEP
2014-04-07,82.370003,84.230003,82.300003,83.910004,8976500,PEP
2014-04-08,83.93,84.0,83.150002,83.470001,6552700,PEP
2014-04-09,83.470001,84.0,83.279999,83.910004,4926400,PEP
2014-04-10,83.849998,84.82,83.599998,83.620003,7665500,PEP
2014-04-11,81.989998,84.220001,81.989998,83.150002,6703700,PEP
2014-04-14,83.57,83.910004,83.050003,83.550003,4617800,PEP
2014-04-15,83.970001,84.040001,83.540001,83.959999,5673800,PEP
2014-04-16,84.419998,84.980003,84.370003,84.769997,5578400,PEP
2014-04-17,85.900002,85.940002,84.489998,85.550003,11168400,PEP
2014-04-21,85.209999,85.949997,85.010002,85.910004,4889800,PEP
2014-04-22,85.830002,85.830002,85.139999,85.139999,4483300,PEP
2014-04-23,85.269997,85.699997,85.059998,85.410004,4805300,PEP
2014-04-24,85.379997,85.669998,85.0,85.519997,3749700,PEP
2014-04-25,85.459999,85.790001,85.110001,85.25,3749300,PEP
2014-04-28,85.540001,87.0,85.449997,86.82,5978500,PEP
2014-04-29,86.93,86.940002,85.760002,85.760002,4869100,PEP
2014-04-30,85.730003,86.07,85.43,85.889999,4387500,PEP
2014-05-01,86.0,86.129997,84.949997,85.57,3848700,PEP
2014-05-02,85.349998,85.860001,85.099998,85.519997,3438000,PEP
2014-05-05,85.169998,86.080002,85.139999,85.910004,2989800,PEP
2014-05-06,85.489998,85.980003,85.32,85.370003,3141100,PEP
2014-05-07,85.309998,87.120003,85.309998,86.800003,5500600,PEP
2014-05-08,86.790001,87.089996,86.419998,86.660004,3507900,PEP
2014-05-09,86.57,87.25,86.419998,87.169998,3330100,PEP
2014-05-12,87.32,87.68,86.629997,86.93,3218600,PEP
2014-05-13,86.949997,87.440002,86.809998,87.230003,2259400,PEP
2014-05-14,87.239998,87.440002,86.779999,86.839996,2726300,PEP
2014-05-15,86.839996,86.900002,85.690002,85.739998,3877100,PEP
2014-05-16,85.589996,86.620003,85.57,86.540001,3672600,PEP
2014-05-19,85.940002,86.199997,85.449997,86.099998,4201400,PEP
2014-05-20,85.959999,86.239998,85.360001,85.650002,4510200,PEP
2014-05-21,85.779999,86.150002,85.529999,86.099998,2647100,PEP
2014-05-22,86.059998,86.099998,85.400002,85.580002,2970600,PEP
2014-05-23,85.360001,86.050003,85.360001,85.830002,2750700,PEP
2014-05-27,85.809998,86.629997,85.650002,86.529999,4400100,PEP
2014-05-28,86.349998,87.160004,86.339996,87.07,4030700,PEP
2014-05-29,86.989998,87.839996,86.879997,87.730003,4647300,PEP
2014-05-30,87.610001,88.480003,87.410004,88.330002,5181600,PEP
2014-06-02,88.120003,88.389999,87.760002,87.870003,2876100,PEP
2014-06-03,87.440002,88.239998,87.309998,88.220001,5174700,PEP
2014-06-04,87.519997,88.050003,87.339996,87.43,3872400,PEP
2014-06-05,87.790001,87.919998,87.220001,87.760002,2937800,PEP
2014-06-06,87.860001,88.07,87.529999,87.910004,3675400,PEP
2014-06-09,87.82,88.330002,87.82,88.0,2280100,PEP
2014-06-10,87.839996,88.720001,87.669998,88.419998,3420600,PEP
2014-06-11,88.150002,88.5,87.739998,87.779999,3747600,PEP
2014-06-12,87.589996,87.709999,86.949997,87.220001,3856200,PEP
2014-06-13,87.150002,87.360001,86.82,87.190002,3047500,PEP
2014-06-16,86.870003,87.739998,86.709999,87.550003,3894500,PEP
2014-06-17,87.650002,87.970001,87.07,87.279999,3393100,PEP
2014-06-18,87.339996,88.970001,87.110001,88.900002,5314400,PEP
2014-06-19,88.959999,90.099998,88.919998,90.099998,5380400,PEP
2014-06-20,90.139999,90.239998,89.099998,89.099998,5697000,PEP
2014-06-23,89.199997,89.260002,87.739998,88.389999,4187700,PEP
2014-06-24,88.230003,88.57,87.839996,88.050003,4309700,PEP
2014-06-25,87.980003,88.720001,87.900002,88.580002,3965300,PEP
2014-06-26,89.089996,89.139999,87.989998,88.610001,3539300,PEP
2014-06-27,88.440002,88.919998,88.360001,88.760002,3646100,PEP
2014-06-30,88.459999,89.5,88.349998,89.339996,4473400,PEP
2014-07-01,89.120003,89.279999,88.830002,89.129997,3541000,PEP
2014-07-02,89.290001,89.690002,89.010002,89.669998,2829600,PEP
2014-07-03,89.900002,90.139999,89.529999,90.019997,2216800,PEP
2014-07-07,89.610001,89.940002,89.480003,89.860001,2534500,PEP
2014-07-08,90.059998,90.080002,89.480003,89.730003,3128700,PEP
2014-07-09,89.900002,90.099998,89.620003,89.769997,2603300,PEP
2014-07-10,89.230003,90.220001,89.150002,90.099998,3145600,PEP
2014-07-11,89.93,90.209999,89.449997,89.849998,3655300,PEP
2014-07-14,90.199997,91.389999,90.07,91.080002,4496100,PEP
2014-07-15,90.309998,90.949997,90.18,90.339996,3959100,PEP
2014-07-16,90.629997,90.879997,90.059998,90.5,5121600,PEP
2014-07-17,90.150002,90.669998,89.970001,89.989998,2823800,PEP
2014-07-18,90.129997,90.279999,89.690002,90.089996,5273200,PEP
2014-07-21,89.620003,90.139999,89.379997,89.910004,3024100,PEP
2014-07-22,89.610001,89.639999,89.010002,89.169998,5304400,PEP
2014-07-23,91.260002,93.089996,90.760002,90.82,10953700,PEP
2014-07-24,91.620003,92.339996,91.360001,91.910004,5614700,PEP
2014-07-25,91.980003,92.150002,91.290001,91.550003,2925000,PEP
2014-07-28,91.550003,91.800003,90.639999,90.970001,4653900,PEP
2014-07-29,90.910004,90.970001,90.139999,90.139999,4268600,PEP
2014-07-30,90.489998,90.550003,88.720001,88.910004,4250200,PEP
2014-07-31,88.239998,88.910004,88.07,88.099998,4825900,PEP
2014-08-01,87.709999,88.93,87.459999,88.110001,3987700,PEP
2014-08-04,88.330002,89.720001,88.129997,89.690002,6488900,PEP
2014-08-05,89.379997,89.68,88.889999,89.199997,7678800,PEP
2014-08-06,88.43,90.760002,88.43,90.510002,6589900,PEP
2014-08-07,90.790001,90.849998,89.540001,89.900002,4625600,PEP
2014-08-08,89.900002,90.349998,89.510002,90.290001,4739900,PEP
2014-08-11,91.099998,91.860001,90.699997,91.790001,5231100,PEP
